Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
6/1/14,Home,2014-06-01T00:00:00-05:00,2014-06-01T10:18:29-05:00,37109,42.3754311174,-71.1114458017,Home,
6/1/14,Floyd's 99 Barbershop,2014-06-01T10:36:54-05:00,2014-06-01T11:10:53-05:00,2039,42.38213717937469,-71.11979826,Salon / Barbershop,http://foursquare.com/venue/4a9d711ff964a520443820e3
6/1/14,Home,2014-06-01T11:29:33-05:00,2014-06-01T12:00:38-05:00,1865,42.3754311174,-71.1114458017,Home,
6/1/14,Russell House Tavern,2014-06-01T12:17:20-05:00,2014-06-01T13:32:14-05:00,4494,42.37313766800413,-71.11951231956482,Gastropub,http://foursquare.com/venue/4b96aba8f964a520e2dc34e3
6/1/14,Broadway Marketplace,2014-06-01T13:46:45-05:00,2014-06-01T13:49:21-05:00,156,42.37405171427381,-71.11300484548056,Grocery Store,http://foursquare.com/venue/4a661612f964a520ffc71fe3
6/1/14,Home,2014-06-01T13:53:00-05:00,2014-06-01T15:45:17-05:00,6737,42.3754311174,-71.1114458017,Home,
6/1/14,Harvard Yard,2014-06-01T15:56:50-05:00,2014-06-01T16:19:21-05:00,1351,42.37467597125794,-71.11741499632876,College Quad,http://foursquare.com/venue/4abd2012f964a520948820e3
6/1/14,Totto Ramen Boston,2014-06-01T16:50:28-05:00,2014-06-01T17:20:46-05:00,1818,42.35305002287387,-71.1329423682022,Ramen / Noodle House,http://foursquare.com/venue/535e8c74498ec936982e65a7
6/1/14,Place in Allston,2014-06-01T17:38:18-05:00,2014-06-01T17:40:26-05:00,128,42.3578670953,-71.1265328805,,
6/1/14,Home,2014-06-01T18:21:44-05:00,2014-06-01T18:27:14-05:00,330,42.3754311174,-71.1114458017,Home,
6/1/14,Tory Row,2014-06-01T18:36:16-05:00,2014-06-01T20:06:35-05:00,5419,42.373379,-71.119457,American Restaurant,http://foursquare.com/venue/49e79621f964a520cf641fe3
6/1/14,Home,2014-06-01T20:22:20-05:00,2014-06-02T00:00:00-05:00,13060,42.3754311174,-71.1114458017,Home,
6/2/14,Home,2014-06-02T00:00:00-05:00,2014-06-02T08:15:34-05:00,29734,42.3754311174,-71.1114458017,Home,
6/2/14,Starbucks,2014-06-02T08:19:37-05:00,2014-06-02T08:27:34-05:00,477,42.373886,-71.11295,Coffee Shop,http://foursquare.com/venue/4a5a3eb5f964a520f9b91fe3
6/2/14,Proximate,2014-06-02T08:39:41-05:00,2014-06-02T09:42:37-05:00,3776,42.378716,-71.117205,Tech Startup,http://foursquare.com/venue/51c8c0d1498e5d4d09a48362
6/2/14,Proximate,2014-06-02T09:45:41-05:00,2014-06-02T12:01:42-05:00,8161,42.378716,-71.117205,Tech Startup,http://foursquare.com/venue/51c8c0d1498e5d4d09a48362
6/2/14,Home,2014-06-02T12:12:14-05:00,2014-06-02T17:21:45-05:00,18571,42.3754311174,-71.1114458017,Home,
6/2/14,Home,2014-06-02T17:51:18-05:00,2014-06-03T00:00:00-05:00,22122,42.3754311174,-71.1114458017,Home,
6/3/14,Home,2014-06-03T00:00:00-05:00,2014-06-03T08:32:00-05:00,30720,42.3754311174,-71.1114458017,Home,
6/3/14,Starbucks,2014-06-03T08:37:15-05:00,2014-06-03T08:41:40-05:00,265,42.373886,-71.11295,Coffee Shop,http://foursquare.com/venue/4a5a3eb5f964a520f9b91fe3
6/3/14,Proximate,2014-06-03T08:52:16-05:00,2014-06-03T11:12:48-05:00,8432,42.378716,-71.117205,Tech Startup,http://foursquare.com/venue/51c8c0d1498e5d4d09a48362
6/3/14,Home,2014-06-03T11:22:57-05:00,2014-06-03T12:35:31-05:00,4354,42.3754311174,-71.1114458017,Home,
6/3/14,Proximate,2014-06-03T12:48:58-05:00,2014-06-03T14:42:02-05:00,6784,42.378716,-71.117205,Tech Startup,http://foursquare.com/venue/51c8c0d1498e5d4d09a48362
6/3/14,Home,2014-06-03T14:55:08-05:00,2014-06-03T15:14:33-05:00,1165,42.3754311174,-71.1114458017,Home,
6/3/14,Proximate,2014-06-03T15:24:46-05:00,2014-06-03T18:41:32-05:00,11806,42.378716,-71.117205,Tech Startup,http://foursquare.com/venue/51c8c0d1498e5d4d09a48362
6/3/14,Home,2014-06-03T18:53:54-05:00,2014-06-04T00:00:00-05:00,18366,42.3754311174,-71.1114458017,Home,
6/4/14,Home,2014-06-04T00:00:00-05:00,2014-06-04T08:22:58-05:00,30178,42.3754311174,-71.1114458017,Home,
6/4/14,Broadway Marketplace,2014-06-04T08:26:30-05:00,2014-06-04T08:35:34-05:00,544,42.37405171427381,-71.11300484548056,Grocery Store,http://foursquare.com/venue/4a661612f964a520ffc71fe3
6/4/14,FSG Social Impact Advisors,2014-06-04T08:58:26-05:00,2014-06-04T10:13:00-05:00,4474,42.3506068376,-71.0745465106,Work,
6/4/14,Cambridge Innovation Center,2014-06-04T11:02:08-05:00,2014-06-04T12:23:14-05:00,4866,42.36276679726148,-71.08413546391985,Building,http://foursquare.com/venue/4a36cd32f964a520e99d1fe3
6/4/14,Border Cafe,2014-06-04T12:42:41-05:00,2014-06-04T13:22:00-05:00,2359,42.3743468,-71.120141,Mexican Restaurant,http://foursquare.com/venue/3fd66200f964a520bded1ee3
6/4/14,Maxwell Dworkin,2014-06-04T13:29:31-05:00,2014-06-04T14:14:43-05:00,2712,42.37878967029998,-71.11702608465302,College Academic Building,http://foursquare.com/venue/4a6ea6f3f964a520ffd41fe3
6/4/14,Proximate,2014-06-04T14:19:50-05:00,2014-06-04T19:27:24-05:00,18454,42.378716,-71.117205,Tech Startup,http://foursquare.com/venue/51c8c0d1498e5d4d09a48362
6/4/14,Home,2014-06-04T19:38:32-05:00,2014-06-05T00:00:00-05:00,15688,42.3754311174,-71.1114458017,Home,
6/5/14,Home,2014-06-05T00:00:00-05:00,2014-06-05T09:30:43-05:00,34243,42.3754311174,-71.1114458017,Home,
6/5/14,Home,2014-06-05T10:20:16-05:00,2014-06-05T11:09:53-05:00,2977,42.3754311174,-71.1114458017,Home,
6/5/14,Home,2014-06-05T11:41:45-05:00,2014-06-05T12:03:48-05:00,1323,42.3754311174,-71.1114458017,Home,
6/5/14,Home,2014-06-05T12:56:55-05:00,2014-06-05T19:40:22-05:00,24207,42.3754311174,-71.1114458017,Home,
