Date,Type,Name,Start,End,Duration
4/28/14,place,Vagabond Inn Sunnyvale,2014-04-28T00:00:00-05:00,2014-04-28T10:33:51-05:00,38031
4/28/14,move,walking,2014-04-28T10:33:51-05:00,2014-04-28T10:46:55-05:00,784
4/28/14,place,Starbucks,2014-04-28T10:46:55-05:00,2014-04-28T11:15:20-05:00,1705
4/28/14,move,transport,2014-04-28T11:15:20-05:00,2014-04-28T11:18:29-05:00,189
4/28/14,place,Vagabond Inn Sunnyvale,2014-04-28T11:18:29-05:00,2014-04-28T12:06:46-05:00,2897
4/28/14,move,transport,2014-04-28T12:06:46-05:00,2014-04-28T12:15:59-05:00,553
4/28/14,move,walking,2014-04-28T12:15:58-05:00,2014-04-28T12:26:29-05:00,631
4/28/14,move,transport,2014-04-28T12:26:29-05:00,2014-04-28T12:30:35-05:00,246
4/28/14,place,Y Combinator,2014-04-28T12:30:35-05:00,2014-04-28T13:33:53-05:00,3798
4/28/14,move,transport,2014-04-28T13:33:53-05:00,2014-04-28T13:45:41-05:00,708
4/28/14,place,La Fiesta Restaurant,2014-04-28T13:45:41-05:00,2014-04-28T14:42:38-05:00,3417
4/28/14,move,transport,2014-04-28T14:42:38-05:00,2014-04-28T14:49:03-05:00,385
4/28/14,place,Vagabond Inn Sunnyvale,2014-04-28T14:49:03-05:00,2014-04-28T17:10:42-05:00,8499
4/28/14,move,transport,2014-04-28T17:10:42-05:00,2014-04-28T17:20:22-05:00,580
4/28/14,place,BevMo!,2014-04-28T17:20:22-05:00,2014-04-28T17:33:24-05:00,782
4/28/14,move,transport,2014-04-28T17:33:24-05:00,2014-04-28T17:43:27-05:00,603
4/28/14,place,Vagabond Inn Sunnyvale,2014-04-28T17:43:26-05:00,2014-04-28T18:40:16-05:00,3410
4/28/14,move,transport,2014-04-28T18:40:16-05:00,2014-04-28T18:58:54-05:00,1118
4/28/14,place,AB InBev Beer Garage,2014-04-28T18:58:55-05:00,2014-04-28T20:33:03-05:00,5648
4/28/14,move,walking,2014-04-28T20:33:03-05:00,2014-04-28T20:42:12-05:00,549
4/28/14,place,Place in Downtown North,2014-04-28T20:42:12-05:00,2014-04-28T20:48:39-05:00,387
4/28/14,move,walking,2014-04-28T20:48:39-05:00,2014-04-28T20:51:41-05:00,182
4/28/14,place,Place in University South,2014-04-28T20:51:41-05:00,2014-04-28T20:54:52-05:00,191
4/28/14,move,walking,2014-04-28T20:54:52-05:00,2014-04-28T21:08:49-05:00,837
4/28/14,place,The Rose & Crown Pub,2014-04-28T21:08:49-05:00,2014-04-28T21:19:11-05:00,622
4/28/14,move,walking,2014-04-28T21:19:11-05:00,2014-04-28T21:24:57-05:00,346
4/28/14,place,Place in University South,2014-04-28T21:24:57-05:00,2014-04-28T21:29:30-05:00,273
4/28/14,move,walking,2014-04-28T21:29:30-05:00,2014-04-28T21:34:27-05:00,297
4/28/14,place,The Rose & Crown Pub,2014-04-28T21:34:28-05:00,2014-04-28T22:40:59-05:00,3991
4/28/14,move,walking,2014-04-28T22:40:59-05:00,2014-04-28T22:46:03-05:00,304
4/28/14,move,transport,2014-04-28T22:46:04-05:00,2014-04-28T23:19:11-05:00,1987
4/28/14,place,San Francisco International Airport (SFO),2014-04-28T23:19:11-05:00,2014-04-28T23:31:32-05:00,741
4/28/14,move,transport,2014-04-28T23:31:32-05:00,2014-04-28T23:59:59-05:00,1707
4/29/14,move,transport,2014-04-29T00:00:00-05:00,2014-04-29T00:10:42-05:00,642
4/29/14,place,Vagabond Inn Sunnyvale,2014-04-29T00:10:42-05:00,2014-04-29T11:19:53-05:00,40151
4/29/14,move,transport,2014-04-29T11:19:53-05:00,2014-04-29T11:30:41-05:00,648
4/29/14,move,walking,2014-04-29T11:30:41-05:00,2014-04-29T11:33:42-05:00,181
4/29/14,place,Quora HQ,2014-04-29T11:33:42-05:00,2014-04-29T12:45:48-05:00,4326
4/29/14,move,transport,2014-04-29T12:45:48-05:00,2014-04-29T12:57:24-05:00,696
4/29/14,place,Vagabond Inn Sunnyvale,2014-04-29T12:57:24-05:00,2014-04-29T15:12:19-05:00,8095
4/29/14,move,transport,2014-04-29T15:12:19-05:00,2014-04-29T15:31:29-05:00,1150
