Date,Type,Name,Start,End,Duration
12/15/14,place,Home,2014-12-15T00:00:00-06:00,2014-12-15T11:47:05-06:00,42425
12/15/14,move,walking,2014-12-15T11:47:05-06:00,2014-12-15T12:01:36-06:00,871
12/15/14,place,Russell House Tavern,2014-12-15T12:01:35-06:00,2014-12-15T13:35:52-06:00,5657
12/15/14,move,walking,2014-12-15T13:35:52-06:00,2014-12-15T13:46:51-06:00,659
12/15/14,place,Broadway Marketplace,2014-12-15T13:46:51-06:00,2014-12-15T13:57:49-06:00,658
12/15/14,move,walking,2014-12-15T13:57:49-06:00,2014-12-15T14:02:49-06:00,300
12/15/14,place,Home,2014-12-15T14:02:49-06:00,2014-12-16T00:00:00-06:00,35831
12/16/14,place,Home,2014-12-16T00:00:00-06:00,2014-12-16T06:46:53-06:00,24413
12/16/14,move,walking,2014-12-16T06:46:53-06:00,2014-12-16T07:10:34-06:00,1421
12/16/14,place,Aldrich Hall,2014-12-16T07:10:34-06:00,2014-12-16T11:50:57-06:00,16823
12/16/14,move,walking,2014-12-16T11:50:57-06:00,2014-12-16T12:08:09-06:00,1032
12/16/14,place,Tory Row,2014-12-16T12:08:08-06:00,2014-12-16T13:48:14-06:00,6006
12/16/14,move,walking,2014-12-16T13:48:14-06:00,2014-12-16T13:52:48-06:00,274
12/16/14,place,Grafton Street Pub,2014-12-16T13:52:48-06:00,2014-12-16T13:56:44-06:00,236
12/16/14,move,walking,2014-12-16T13:56:44-06:00,2014-12-16T14:06:37-06:00,593
12/16/14,place,Home,2014-12-16T14:06:37-06:00,2014-12-16T16:20:45-06:00,8048
12/16/14,move,walking,2014-12-16T16:20:45-06:00,2014-12-16T16:35:05-06:00,860
12/16/14,place,Orinoco,2014-12-16T16:35:05-06:00,2014-12-16T17:19:59-06:00,2694
12/16/14,move,walking,2014-12-16T17:19:59-06:00,2014-12-16T17:33:43-06:00,824
12/16/14,place,Home,2014-12-16T17:33:43-06:00,2014-12-17T00:00:00-06:00,23177
12/17/14,place,Home,2014-12-17T00:00:00-06:00,2014-12-17T06:49:14-06:00,24554
12/17/14,move,walking,2014-12-17T06:49:14-06:00,2014-12-17T07:10:52-06:00,1298
12/17/14,place,Aldrich Hall,2014-12-17T07:10:52-06:00,2014-12-17T12:34:31-06:00,19419
12/17/14,move,walking,2014-12-17T12:34:31-06:00,2014-12-17T12:38:17-06:00,226
12/17/14,place,Place in Allston,2014-12-17T12:38:17-06:00,2014-12-17T12:54:51-06:00,994
12/17/14,place,One Western Avenue,2014-12-17T12:54:51-06:00,2014-12-17T13:14:40-06:00,1189
12/17/14,move,walking,2014-12-17T13:14:40-06:00,2014-12-17T13:33:45-06:00,1145
12/17/14,place,Wagamama,2014-12-17T13:33:46-06:00,2014-12-17T13:36:52-06:00,186
12/17/14,move,walking,2014-12-17T13:36:52-06:00,2014-12-17T13:44:55-06:00,483
12/17/14,place,Starbucks,2014-12-17T13:44:55-06:00,2014-12-17T15:27:02-06:00,6127
12/17/14,move,walking,2014-12-17T15:27:02-06:00,2014-12-17T15:36:46-06:00,584
12/17/14,place,Place in Old Cambridge,2014-12-17T15:36:45-06:00,2014-12-17T15:45:56-06:00,551
12/17/14,move,walking,2014-12-17T15:45:56-06:00,2014-12-17T15:53:27-06:00,451
12/17/14,place,Home,2014-12-17T15:53:27-06:00,2014-12-17T21:39:35-06:00,20768
12/17/14,move,transport,2014-12-17T21:39:35-06:00,2014-12-17T21:51:12-06:00,697
12/17/14,place,Aryan Sameri Home,2014-12-17T21:51:12-06:00,2014-12-18T00:00:00-06:00,7728
12/18/14,place,Aryan Sameri Home,2014-12-18T00:00:00-06:00,2014-12-18T00:55:16-06:00,3316
12/18/14,move,transport,2014-12-18T00:55:16-06:00,2014-12-18T01:08:34-06:00,798
12/18/14,place,Home,2014-12-18T01:08:33-06:00,2014-12-18T09:28:40-06:00,30007
12/18/14,move,walking,2014-12-18T09:28:40-06:00,2014-12-18T09:39:15-06:00,635
