Date,Type,Name,Start,End,Duration
6/23/14,move,transport,2014-06-23T11:58:03-04:00,2014-06-23T12:04:57-04:00,414
6/23/14,place,Sofitel Santa Clara,2014-06-23T12:04:57-04:00,2014-06-23T15:15:55-04:00,11458
6/23/14,move,transport,2014-06-23T15:15:55-04:00,2014-06-23T15:24:34-04:00,519
6/23/14,place,La Casa de Socorro,2014-06-23T15:24:34-04:00,2014-06-23T16:51:23-04:00,5209
6/23/14,move,transport,2014-06-23T16:51:23-04:00,2014-06-23T16:57:44-04:00,381
6/23/14,move,walking,2014-06-23T16:57:44-04:00,2014-06-23T17:00:23-04:00,159
6/23/14,place,Sofitel Santa Clara,2014-06-23T17:00:22-04:00,2014-06-23T21:49:58-04:00,17376
6/23/14,move,walking,2014-06-23T21:49:58-04:00,2014-06-23T22:00:11-04:00,613
6/23/14,place,Place in Centro,2014-06-23T22:00:11-04:00,2014-06-23T22:07:01-04:00,410
6/23/14,move,walking,2014-06-23T22:07:02-04:00,2014-06-23T22:14:10-04:00,428
6/23/14,move,transport,2014-06-23T22:14:10-04:00,2014-06-23T22:21:52-04:00,462
6/23/14,place,Hotel Caribe,2014-06-23T22:21:52-04:00,2014-06-24T00:00:00-04:00,5888
6/24/14,place,Hotel Caribe,2014-06-24T00:00:00-04:00,2014-06-24T17:03:16-04:00,61396
6/24/14,move,walking,2014-06-24T17:03:16-04:00,2014-06-24T18:02:19-04:00,3543
6/24/14,place,Sofitel Santa Clara,2014-06-24T18:02:19-04:00,2014-06-24T22:48:29-04:00,17170
6/24/14,move,transport,2014-06-24T22:48:29-04:00,2014-06-24T22:58:17-04:00,588
6/24/14,move,walking,2014-06-24T22:58:17-04:00,2014-06-24T23:02:19-04:00,242
6/24/14,place,Hotel Caribe,2014-06-24T23:02:19-04:00,2014-06-25T00:00:00-04:00,3461
6/25/14,place,Hotel Caribe,2014-06-25T00:00:00-04:00,2014-06-25T09:57:55-04:00,35875
6/25/14,move,walking,2014-06-25T09:57:55-04:00,2014-06-25T10:16:10-04:00,1095
6/25/14,place,Hotel Caribe,2014-06-25T10:16:10-04:00,2014-06-25T13:49:05-04:00,12775
6/25/14,move,walking,2014-06-25T13:49:05-04:00,2014-06-25T13:54:35-04:00,330
6/25/14,place,Hotel Caribe,2014-06-25T13:54:36-04:00,2014-06-25T14:10:25-04:00,949
6/25/14,move,transport,2014-06-25T14:10:25-04:00,2014-06-25T14:15:49-04:00,324
6/25/14,place,Pablo Botero's Home,2014-06-25T14:15:50-04:00,2014-06-25T15:06:50-04:00,3060
6/25/14,move,transport,2014-06-25T15:06:50-04:00,2014-06-25T15:27:13-04:00,1223
6/25/14,place,Plaza De Bolívar,2014-06-25T15:27:14-04:00,2014-06-25T15:44:17-04:00,1023
