Date,Type,Name,Start,End,Duration
9/15/14,place,Home,2014-09-15T00:00:00-05:00,2014-09-15T06:26:06-05:00,23166
9/15/14,move,walking,2014-09-15T06:26:06-05:00,2014-09-15T06:54:26-05:00,1700
9/15/14,place,Harvard Innovation Lab,2014-09-15T06:54:27-05:00,2014-09-15T07:55:49-05:00,3682
9/15/14,move,walking,2014-09-15T07:55:49-05:00,2014-09-15T08:04:57-05:00,548
9/15/14,place,Aldrich Hall,2014-09-15T08:04:57-05:00,2014-09-15T12:01:08-05:00,14171
9/15/14,move,walking,2014-09-15T12:01:08-05:00,2014-09-15T12:24:59-05:00,1431
9/15/14,place,Broadway Marketplace,2014-09-15T12:24:59-05:00,2014-09-15T12:31:20-05:00,381
9/15/14,move,walking,2014-09-15T12:31:20-05:00,2014-09-15T12:36:01-05:00,281
9/15/14,place,Home,2014-09-15T12:36:01-05:00,2014-09-15T14:30:03-05:00,6842
9/15/14,move,walking,2014-09-15T14:30:03-05:00,2014-09-15T14:54:02-05:00,1439
9/15/14,place,Aldrich Hall,2014-09-15T14:54:01-05:00,2014-09-15T15:32:16-05:00,2295
9/15/14,move,walking,2014-09-15T15:32:16-05:00,2014-09-15T15:36:59-05:00,283
9/15/14,place,Harvard Innovation Lab,2014-09-15T15:36:58-05:00,2014-09-15T17:00:29-05:00,5011
9/15/14,move,walking,2014-09-15T17:00:29-05:00,2014-09-15T17:30:55-05:00,1826
9/15/14,place,Home,2014-09-15T17:41:30-05:00,2014-09-15T20:12:04-05:00,9034
9/15/14,move,walking,2014-09-15T20:12:04-05:00,2014-09-15T20:19:58-05:00,474
9/15/14,place,The Kirkland Tap & Trotter,2014-09-15T20:19:58-05:00,2014-09-15T21:45:10-05:00,5112
9/15/14,move,walking,2014-09-15T21:45:10-05:00,2014-09-15T21:55:19-05:00,609
9/15/14,place,Home,2014-09-15T21:55:19-05:00,2014-09-16T00:00:00-05:00,7481
9/16/14,place,Home,2014-09-16T00:00:00-05:00,2014-09-16T05:48:19-05:00,20899
9/16/14,move,walking,2014-09-16T05:48:19-05:00,2014-09-16T05:59:55-05:00,696
9/16/14,place,Starbucks,2014-09-16T05:59:55-05:00,2014-09-16T06:04:19-05:00,264
9/16/14,move,walking,2014-09-16T06:04:19-05:00,2014-09-16T06:22:57-05:00,1118
9/16/14,place,Harvard Innovation Lab,2014-09-16T06:22:57-05:00,2014-09-16T07:52:32-05:00,5375
9/16/14,move,walking,2014-09-16T07:52:32-05:00,2014-09-16T08:00:11-05:00,459
9/16/14,place,Aldrich Hall,2014-09-16T08:00:11-05:00,2014-09-16T11:15:39-05:00,11728
9/16/14,move,walking,2014-09-16T11:15:39-05:00,2014-09-16T11:21:41-05:00,362
9/16/14,place,Morgan Hall,2014-09-16T11:21:41-05:00,2014-09-16T11:46:00-05:00,1459
9/16/14,move,walking,2014-09-16T11:46:00-05:00,2014-09-16T12:00:04-05:00,844
9/16/14,place,Aldrich Hall,2014-09-16T12:00:03-05:00,2014-09-16T15:08:15-05:00,11292
9/16/14,move,walking,2014-09-16T15:08:15-05:00,2014-09-16T15:16:18-05:00,483
9/16/14,move,transport,2014-09-16T15:16:18-05:00,2014-09-16T15:26:11-05:00,593
9/16/14,move,walking,2014-09-16T15:26:11-05:00,2014-09-16T15:31:19-05:00,308
9/16/14,place,Broadway Marketplace,2014-09-16T15:31:19-05:00,2014-09-16T15:41:35-05:00,616
9/16/14,move,walking,2014-09-16T15:41:35-05:00,2014-09-16T15:47:01-05:00,326
9/16/14,place,Home,2014-09-16T15:47:01-05:00,2014-09-16T18:51:06-05:00,11045
9/16/14,move,walking,2014-09-16T18:51:06-05:00,2014-09-16T19:17:34-05:00,1588
9/16/14,place,Park,2014-09-16T19:17:34-05:00,2014-09-16T20:57:23-05:00,5989
9/16/14,move,walking,2014-09-16T20:57:23-05:00,2014-09-16T21:17:33-05:00,1210
9/16/14,place,Home,2014-09-16T21:17:33-05:00,2014-09-17T00:00:00-05:00,9747
9/17/14,place,Home,2014-09-17T00:00:00-05:00,2014-09-17T05:54:40-05:00,21280
9/17/14,move,walking,2014-09-17T05:54:40-05:00,2014-09-17T06:21:29-05:00,1609
9/17/14,place,Harvard Innovation Lab,2014-09-17T06:21:29-05:00,2014-09-17T07:53:29-05:00,5520
9/17/14,move,walking,2014-09-17T07:53:29-05:00,2014-09-17T08:00:58-05:00,449
9/17/14,place,Aldrich Hall,2014-09-17T08:00:58-05:00,2014-09-17T13:50:03-05:00,20945
9/17/14,move,walking,2014-09-17T14:55:55-05:00,2014-09-17T15:18:10-05:00,1335
9/17/14,place,Home,2014-09-17T15:18:09-05:00,2014-09-17T17:59:30-05:00,9681
9/17/14,move,walking,2014-09-17T17:59:30-05:00,2014-09-17T18:10:07-05:00,637
9/17/14,place,Border Cafe,2014-09-17T18:10:06-05:00,2014-09-17T19:06:37-05:00,3391
9/17/14,move,walking,2014-09-17T19:06:37-05:00,2014-09-17T19:22:46-05:00,969
9/17/14,place,Home,2014-09-17T19:22:47-05:00,2014-09-18T00:00:00-05:00,16633
9/18/14,place,Home,2014-09-18T00:00:00-05:00,2014-09-18T06:26:15-05:00,23175
9/18/14,move,walking,2014-09-18T06:26:15-05:00,2014-09-18T06:52:35-05:00,1580
9/18/14,place,Harvard Innovation Lab,2014-09-18T06:52:34-05:00,2014-09-18T07:53:32-05:00,3658
9/18/14,move,walking,2014-09-18T07:53:32-05:00,2014-09-18T08:00:16-05:00,404
9/18/14,place,Aldrich Hall,2014-09-18T08:00:16-05:00,2014-09-18T14:08:07-05:00,22071
9/18/14,move,walking,2014-09-18T14:08:08-05:00,2014-09-18T14:21:29-05:00,801
9/18/14,place,RadioShack,2014-09-18T14:21:28-05:00,2014-09-18T14:28:56-05:00,448
9/18/14,move,walking,2014-09-18T14:28:56-05:00,2014-09-18T14:31:58-05:00,182
9/18/14,move,transport,2014-09-18T14:31:57-05:00,2014-09-18T15:25:09-05:00,3192
9/18/14,move,walking,2014-09-18T15:25:09-05:00,2014-09-18T15:27:53-05:00,164
9/18/14,place,Place in Logan International Airport,2014-09-18T15:27:53-05:00,2014-09-18T16:11:23-05:00,2610
9/18/14,move,transport,2014-09-18T16:11:23-05:00,2014-09-18T17:47:56-05:00,5793
9/18/14,move,walking,2014-09-18T17:47:55-05:00,2014-09-18T17:50:25-05:00,150
9/18/14,move,transport,2014-09-18T17:50:25-05:00,2014-09-18T18:07:58-05:00,1053
9/18/14,move,walking,2014-09-18T18:07:57-05:00,2014-09-18T18:10:27-05:00,150
