Date,Type,Name,Start,End,Duration
12/9/13,place,Home,2013-12-09T00:00:00-05:00,2013-12-09T07:57:15-05:00,28635
12/9/13,move,walking,2013-12-09T07:57:15-05:00,2013-12-09T08:07:51-05:00,636
12/9/13,move,transport,2013-12-09T08:07:51-05:00,2013-12-09T08:19:52-05:00,721
12/9/13,move,walking,2013-12-09T08:19:52-05:00,2013-12-09T08:26:23-05:00,391
12/9/13,place,Microsoft New England Research & Development Center,2013-12-09T08:26:22-05:00,2013-12-09T10:14:21-05:00,6479
12/9/13,move,walking,2013-12-09T10:14:21-05:00,2013-12-09T10:22:24-05:00,483
12/9/13,move,transport,2013-12-09T10:22:25-05:00,2013-12-09T10:32:55-05:00,630
12/9/13,move,walking,2013-12-09T10:32:55-05:00,2013-12-09T10:40:04-05:00,429
12/9/13,place,Harvard Alumni Association,2013-12-09T10:40:05-05:00,2013-12-09T11:40:59-05:00,3654
12/9/13,move,walking,2013-12-09T11:40:59-05:00,2013-12-09T11:57:42-05:00,1003
12/9/13,place,Home,2013-12-09T11:57:42-05:00,2013-12-09T11:58:22-05:00,40
12/9/13,move,walking,2013-12-09T15:59:50-05:00,2013-12-09T16:04:37-05:00,287
12/9/13,place,Experiment Fund,2013-12-09T16:04:36-05:00,2013-12-09T17:23:03-05:00,4707
12/9/13,move,walking,2013-12-09T17:23:03-05:00,2013-12-09T17:37:51-05:00,888
12/9/13,place,Harvard Innovation Lab,2013-12-09T17:37:51-05:00,2013-12-09T19:25:07-05:00,6436
12/9/13,move,transport,2013-12-09T19:25:07-05:00,2013-12-09T19:28:38-05:00,211
12/9/13,move,walking,2013-12-09T19:28:37-05:00,2013-12-09T19:32:08-05:00,211
12/9/13,place,Experiment Fund,2013-12-09T19:32:09-05:00,2013-12-09T19:35:07-05:00,178
12/9/13,move,walking,2013-12-09T19:35:07-05:00,2013-12-09T19:46:09-05:00,662
12/9/13,place,Home,2013-12-09T19:46:09-05:00,2013-12-09T21:38:23-05:00,6734
12/9/13,move,transport,2013-12-09T21:38:23-05:00,2013-12-09T21:55:52-05:00,1049
12/9/13,place,Back Bay Social Club,2013-12-09T21:55:52-05:00,2013-12-10T00:00:00-05:00,7448
12/10/13,place,Back Bay Social Club,2013-12-10T00:00:00-05:00,2013-12-10T00:03:07-05:00,187
12/10/13,move,transport,2013-12-10T00:03:07-05:00,2013-12-10T00:13:23-05:00,616
12/10/13,move,walking,2013-12-10T00:13:24-05:00,2013-12-10T00:21:35-05:00,491
12/10/13,place,Home,2013-12-10T00:21:34-05:00,2013-12-10T19:56:15-05:00,70481
12/10/13,move,walking,2013-12-10T19:56:15-05:00,2013-12-10T20:02:02-05:00,347
12/10/13,place,Broadway Marketplace,2013-12-10T20:02:01-05:00,2013-12-10T20:15:24-05:00,803
12/10/13,move,walking,2013-12-10T20:15:24-05:00,2013-12-10T20:22:50-05:00,446
12/10/13,place,Home,2013-12-10T20:22:50-05:00,2013-12-10T23:23:42-05:00,10852
12/11/13,place,Border Cafe,2013-12-11T11:04:19-05:00,2013-12-11T12:31:33-05:00,5234
12/11/13,move,walking,2013-12-11T12:31:33-05:00,2013-12-11T12:40:20-05:00,527
12/11/13,place,Proximate,2013-12-11T12:40:20-05:00,2013-12-11T12:58:38-05:00,1098
12/11/13,move,walking,2013-12-11T12:58:38-05:00,2013-12-11T13:09:59-05:00,681
12/11/13,place,Home,2013-12-11T13:09:59-05:00,2013-12-11T13:32:11-05:00,1332
12/11/13,move,transport,2013-12-11T13:32:11-05:00,2013-12-11T13:49:52-05:00,1061
12/11/13,move,walking,2013-12-11T13:49:52-05:00,2013-12-11T14:05:59-05:00,967
12/11/13,place,Shaw's,2013-12-11T14:05:59-05:00,2013-12-11T14:35:28-05:00,1769
12/11/13,move,transport,2013-12-11T14:35:28-05:00,2013-12-11T14:56:40-05:00,1272
12/11/13,move,walking,2013-12-11T14:56:40-05:00,2013-12-11T15:01:13-05:00,273
12/11/13,place,Proximate,2013-12-11T15:01:12-05:00,2013-12-11T17:34:34-05:00,9202
12/11/13,move,walking,2013-12-11T17:34:34-05:00,2013-12-11T17:44:25-05:00,591
12/11/13,place,Home,2013-12-11T17:44:25-05:00,2013-12-11T20:16:02-05:00,9097
12/11/13,place,Home,2013-12-11T23:42:25-05:00,2013-12-12T00:00:00-05:00,1055
12/12/13,place,Home,2013-12-12T00:00:00-05:00,2013-12-12T09:40:46-05:00,34846
12/12/13,move,walking,2013-12-12T09:40:46-05:00,2013-12-12T09:55:09-05:00,863
12/12/13,place,Finale Desserterie & Bakery,2013-12-12T09:55:09-05:00,2013-12-12T10:57:53-05:00,3764
12/12/13,move,walking,2013-12-12T10:57:53-05:00,2013-12-12T11:13:04-05:00,911
12/12/13,place,Proximate,2013-12-12T11:13:04-05:00,2013-12-12T12:04:35-05:00,3091
12/12/13,move,walking,2013-12-12T12:04:35-05:00,2013-12-12T12:13:21-05:00,526
12/12/13,place,Finale Desserterie & Bakery,2013-12-12T12:13:21-05:00,2013-12-12T13:40:24-05:00,5223
12/12/13,move,walking,2013-12-12T13:40:24-05:00,2013-12-12T13:53:36-05:00,792
12/12/13,place,Proximate,2013-12-12T13:53:36-05:00,2013-12-12T18:28:06-05:00,16470
12/12/13,move,walking,2013-12-12T18:28:06-05:00,2013-12-12T18:42:44-05:00,878
12/12/13,place,Legal Sea Foods - Charles Square,2013-12-12T18:42:43-05:00,2013-12-12T20:45:10-05:00,7347
12/12/13,move,walking,2013-12-12T20:45:10-05:00,2013-12-12T21:01:19-05:00,969
12/12/13,place,Home,2013-12-12T21:01:19-05:00,2013-12-13T00:00:00-05:00,10721
12/13/13,place,Home,2013-12-13T00:00:00-05:00,2013-12-13T08:57:57-05:00,32277
12/13/13,move,transport,2013-12-13T08:57:57-05:00,2013-12-13T09:09:00-05:00,663
12/13/13,place,Voltage Coffee & Art,2013-12-13T09:08:59-05:00,2013-12-13T11:17:21-05:00,7702
12/13/13,move,walking,2013-12-13T11:17:21-05:00,2013-12-13T11:22:51-05:00,330
12/13/13,move,transport,2013-12-13T11:22:52-05:00,2013-12-13T11:34:54-05:00,722
12/13/13,move,walking,2013-12-13T11:34:54-05:00,2013-12-13T11:42:02-05:00,428
12/13/13,place,Proximate,2013-12-13T11:42:02-05:00,2013-12-13T11:48:18-05:00,376
12/13/13,move,walking,2013-12-13T11:48:18-05:00,2013-12-13T11:58:54-05:00,636
12/13/13,place,Home,2013-12-13T11:58:54-05:00,2013-12-13T13:23:02-05:00,5048
12/13/13,move,transport,2013-12-13T13:23:02-05:00,2013-12-13T14:27:55-05:00,3893
12/13/13,place,Charlton Service Plaza (Westbound),2013-12-13T14:27:55-05:00,2013-12-13T14:56:39-05:00,1724
12/13/13,move,transport,2013-12-13T14:56:39-05:00,2013-12-13T20:12:06-05:00,18927
12/13/13,move,walking,2013-12-13T20:12:05-05:00,2013-12-13T20:14:35-05:00,150
12/13/13,place,Place in Cranbury Township,2013-12-13T20:14:35-05:00,2013-12-13T20:32:44-05:00,1089
12/13/13,move,transport,2013-12-13T20:32:44-05:00,2013-12-13T23:39:18-05:00,11194
12/13/13,place,Place in Cathedral Heights,2013-12-13T23:39:18-05:00,2013-12-13T23:42:47-05:00,209
12/13/13,move,walking,2013-12-13T23:42:47-05:00,2013-12-13T23:45:18-05:00,151
12/13/13,move,transport,2013-12-13T23:45:18-05:00,2013-12-13T23:50:04-05:00,286
12/13/13,place,2440 39th Street NW,2013-12-13T23:50:04-05:00,2013-12-14T00:00:00-05:00,596
12/14/13,place,2440 39th Street NW,2013-12-14T00:00:00-05:00,2013-12-14T10:50:11-05:00,39011
12/14/13,place,2440 39th St NW,2013-12-14T11:22:31-05:00,2013-12-14T13:02:47-05:00,6016
12/14/13,move,transport,2013-12-14T13:02:47-05:00,2013-12-14T13:23:50-05:00,1263
12/14/13,place,National Museum of Natural History,2013-12-14T13:23:50-05:00,2013-12-14T13:35:40-05:00,710
12/14/13,place,National Museum of Natural History,2013-12-14T13:35:41-05:00,2013-12-14T14:23:08-05:00,2847
12/14/13,move,walking,2013-12-14T14:23:08-05:00,2013-12-14T14:30:05-05:00,417
12/14/13,place,Place in Chinatown,2013-12-14T14:30:05-05:00,2013-12-14T15:18:10-05:00,2885
12/14/13,move,walking,2013-12-14T15:18:10-05:00,2013-12-14T15:33:19-05:00,909
