Date,Type,Name,Start,End,Duration
12/23/13,place,945 S Batavia Ave,2013-12-23T00:00:00-06:00,2013-12-23T13:42:04-06:00,49324
12/23/13,move,transport,2013-12-23T13:42:04-06:00,2013-12-23T13:53:41-06:00,697
12/23/13,place,Portillo's Hot Dogs,2013-12-23T13:53:42-06:00,2013-12-23T14:27:10-06:00,2008
12/23/13,move,transport,2013-12-23T14:27:11-06:00,2013-12-23T14:39:42-06:00,751
12/23/13,place,945 S Batavia Ave,2013-12-23T14:39:41-06:00,2013-12-23T15:14:55-06:00,2114
12/23/13,move,transport,2013-12-23T15:14:55-06:00,2013-12-23T15:22:57-06:00,482
12/23/13,place,Sam's Club,2013-12-23T15:22:57-06:00,2013-12-23T16:06:18-06:00,2601
12/23/13,move,walking,2013-12-23T16:06:18-06:00,2013-12-23T16:08:50-06:00,152
12/23/13,move,transport,2013-12-23T16:08:50-06:00,2013-12-23T16:20:21-06:00,691
12/23/13,move,walking,2013-12-23T16:20:21-06:00,2013-12-23T16:22:57-06:00,156
12/23/13,place,945 S Batavia Ave,2013-12-23T16:22:57-06:00,2013-12-24T00:00:00-06:00,27423
12/24/13,place,945 S Batavia Ave,2013-12-24T00:00:00-06:00,2013-12-24T13:04:46-06:00,47086
12/24/13,move,transport,2013-12-24T13:04:46-06:00,2013-12-24T13:12:20-06:00,454
12/24/13,place,Marshalls,2013-12-24T13:12:20-06:00,2013-12-24T13:30:53-06:00,1113
12/24/13,move,transport,2013-12-24T13:30:53-06:00,2013-12-24T13:43:43-06:00,770
12/24/13,place,Walmart,2013-12-24T13:43:43-06:00,2013-12-24T14:41:58-06:00,3495
12/24/13,move,transport,2013-12-24T14:41:58-06:00,2013-12-24T14:46:40-06:00,282
12/24/13,place,945 S Batavia Ave,2013-12-24T14:46:40-06:00,2013-12-25T00:00:00-06:00,33200
12/25/13,place,945 S Batavia Ave,2013-12-25T00:00:00-06:00,2013-12-26T00:00:00-06:00,86400
12/26/13,place,945 S Batavia Ave,2013-12-26T00:00:00-06:00,2013-12-26T08:07:33-06:00,29253
12/26/13,move,transport,2013-12-26T08:07:33-06:00,2013-12-26T08:12:48-06:00,315
12/26/13,place,Metra - Geneva Station,2013-12-26T08:12:48-06:00,2013-12-26T08:18:02-06:00,314
12/26/13,move,transport,2013-12-26T08:18:02-06:00,2013-12-26T09:33:34-06:00,4532
12/26/13,move,walking,2013-12-26T09:33:33-06:00,2013-12-26T09:35:33-06:00,120
12/26/13,move,transport,2013-12-26T09:35:34-06:00,2013-12-26T09:41:04-06:00,330
12/26/13,move,walking,2013-12-26T09:41:04-06:00,2013-12-26T09:56:39-06:00,935
12/26/13,place,"Minsky, McCormick, and Hallagan P.C.",2013-12-26T09:56:39-06:00,2013-12-26T10:52:20-06:00,3341
12/26/13,move,walking,2013-12-26T10:52:20-06:00,2013-12-26T11:02:51-06:00,631
12/26/13,place,The Berghoff Restaurant,2013-12-26T11:02:50-06:00,2013-12-26T12:01:38-06:00,3528
12/26/13,move,walking,2013-12-26T12:01:38-06:00,2013-12-26T12:10:08-06:00,510
12/26/13,place,Walgreens,2013-12-26T12:10:08-06:00,2013-12-26T12:21:04-06:00,656
12/26/13,move,walking,2013-12-26T12:21:04-06:00,2013-12-26T12:35:53-06:00,889
12/26/13,move,transport,2013-12-26T12:35:52-06:00,2013-12-26T13:53:22-06:00,4650
12/26/13,move,walking,2013-12-26T13:53:21-06:00,2013-12-26T14:03:06-06:00,585
12/26/13,place,945 S Batavia Ave,2013-12-26T14:03:06-06:00,2013-12-27T00:00:00-06:00,35814
12/27/13,place,945 S Batavia Ave,2013-12-27T00:00:00-06:00,2013-12-27T13:36:52-06:00,49012
12/27/13,move,transport,2013-12-27T13:36:52-06:00,2013-12-27T13:40:10-06:00,198
12/27/13,place,Nosh,2013-12-27T13:40:10-06:00,2013-12-27T14:24:10-06:00,2640
12/27/13,move,transport,2013-12-27T14:24:10-06:00,2013-12-27T14:28:23-06:00,253
12/27/13,place,CVS/pharmacy,2013-12-27T14:28:23-06:00,2013-12-27T14:47:44-06:00,1161
12/27/13,move,transport,2013-12-27T14:47:44-06:00,2013-12-27T14:53:10-06:00,326
12/27/13,place,945 S Batavia Ave,2013-12-27T14:53:10-06:00,2013-12-27T15:53:36-06:00,3626
12/27/13,move,transport,2013-12-27T15:53:36-06:00,2013-12-27T16:00:33-06:00,417
12/27/13,place,Place in Batavia,2013-12-27T16:00:33-06:00,2013-12-27T16:10:29-06:00,596
12/27/13,move,transport,2013-12-27T16:10:29-06:00,2013-12-27T17:16:51-06:00,3982
12/27/13,move,walking,2013-12-27T17:16:50-06:00,2013-12-27T17:19:21-06:00,151
12/27/13,place,Chicago O'Hare International Airport (ORD),2013-12-27T17:19:21-06:00,2013-12-27T18:42:00-06:00,4959
12/27/13,move,walking,2013-12-27T18:42:00-06:00,2013-12-27T18:46:44-06:00,284
12/27/13,move,transport,2013-12-27T18:46:44-06:00,2013-12-27T19:38:12-06:00,3088
12/27/13,place,Aliano's Ristorante,2013-12-27T19:38:12-06:00,2013-12-27T22:03:17-06:00,8705
12/27/13,move,transport,2013-12-27T22:03:17-06:00,2013-12-27T22:09:11-06:00,354
12/27/13,move,walking,2013-12-27T22:09:11-06:00,2013-12-27T22:11:24-06:00,133
12/27/13,place,945 S Batavia Ave,2013-12-27T22:11:25-06:00,2013-12-27T22:16:57-06:00,332
12/27/13,place,945 S Batavia Ave,2013-12-27T22:54:47-06:00,2013-12-28T00:00:00-06:00,3913
12/28/13,place,945 S Batavia Ave,2013-12-28T00:00:00-06:00,2013-12-29T00:00:00-06:00,86400
12/29/13,place,945 S Batavia Ave,2013-12-29T00:00:00-06:00,2013-12-29T12:29:39-06:00,44979
12/29/13,move,transport,2013-12-29T12:29:39-06:00,2013-12-29T12:32:00-06:00,141
12/29/13,place,Wildwood,2013-12-29T12:32:00-06:00,2013-12-29T13:51:56-06:00,4796
12/29/13,move,transport,2013-12-29T13:51:56-06:00,2013-12-29T13:55:05-06:00,189
12/29/13,place,999 S Batavia Ave,2013-12-29T13:55:04-06:00,2013-12-30T00:00:00-06:00,36296
