Date,Type,Name,Start,End,Duration
9/29/14,move,walking,2014-09-29T06:44:58-05:00,2014-09-29T07:03:15-05:00,1097
9/29/14,place,Spangler Center,2014-09-29T07:03:15-05:00,2014-09-29T11:59:06-05:00,17751
9/29/14,move,walking,2014-09-29T11:59:06-05:00,2014-09-29T12:03:22-05:00,256
9/29/14,place,Aldrich Hall,2014-09-29T12:03:22-05:00,2014-09-29T13:56:59-05:00,6817
9/29/14,move,walking,2014-09-29T13:56:59-05:00,2014-09-29T14:04:20-05:00,441
9/29/14,place,Harvard Innovation Lab,2014-09-29T14:04:19-05:00,2014-09-29T16:36:53-05:00,9154
9/29/14,move,walking,2014-09-29T16:36:53-05:00,2014-09-29T16:43:09-05:00,376
9/29/14,place,Spangler Center,2014-09-29T16:43:09-05:00,2014-09-29T17:46:19-05:00,3790
9/29/14,move,walking,2014-09-29T17:46:19-05:00,2014-09-29T17:51:14-05:00,295
9/29/14,place,Harvard Innovation Lab,2014-09-29T17:51:14-05:00,2014-09-29T20:27:41-05:00,9387
9/29/14,move,walking,2014-09-29T20:27:41-05:00,2014-09-29T20:53:23-05:00,1542
9/29/14,place,Home,2014-09-29T20:53:23-05:00,2014-09-30T00:00:00-05:00,11197
9/30/14,place,Home,2014-09-30T00:00:00-05:00,2014-09-30T06:26:38-05:00,23198
9/30/14,move,walking,2014-09-30T06:26:38-05:00,2014-09-30T06:58:44-05:00,1926
9/30/14,place,Shad Hall,2014-09-30T06:58:43-05:00,2014-09-30T08:46:48-05:00,6485
9/30/14,move,walking,2014-09-30T08:46:48-05:00,2014-09-30T08:54:28-05:00,460
9/30/14,place,Aldrich Hall,2014-09-30T08:54:28-05:00,2014-09-30T11:34:46-05:00,9618
9/30/14,move,walking,2014-09-30T11:34:46-05:00,2014-09-30T11:40:36-05:00,350
9/30/14,place,Shad Hall,2014-09-30T11:40:36-05:00,2014-09-30T13:48:33-05:00,7677
9/30/14,move,walking,2014-09-30T13:48:33-05:00,2014-09-30T14:08:44-05:00,1211
9/30/14,place,Home,2014-09-30T14:08:44-05:00,2014-10-01T00:00:00-05:00,35476
10/1/14,place,Home,2014-10-01T00:00:00-05:00,2014-10-01T05:54:04-05:00,21244
10/1/14,move,walking,2014-10-01T05:54:04-05:00,2014-10-01T06:06:55-05:00,771
10/1/14,place,Petsi Pies,2014-10-01T06:06:55-05:00,2014-10-01T06:28:25-05:00,1290
10/1/14,move,walking,2014-10-01T06:28:26-05:00,2014-10-01T06:44:34-05:00,968
