Date,Type,Name,Start,End,Duration
10/6/14,place,Home,2014-10-06T00:00:00-05:00,2014-10-06T07:36:03-05:00,27363
10/6/14,move,walking,2014-10-06T07:36:03-05:00,2014-10-06T07:59:05-05:00,1382
10/6/14,place,Aldrich Hall,2014-10-06T07:59:05-05:00,2014-10-06T11:30:17-05:00,12672
10/6/14,move,walking,2014-10-06T11:30:17-05:00,2014-10-06T11:44:10-05:00,833
10/6/14,place,Harvard Alumni Association,2014-10-06T11:44:09-05:00,2014-10-06T12:25:39-05:00,2490
10/6/14,move,walking,2014-10-06T12:25:39-05:00,2014-10-06T12:40:35-05:00,896
10/6/14,place,Hawes Hall,2014-10-06T12:40:36-05:00,2014-10-06T13:01:25-05:00,1249
10/6/14,move,walking,2014-10-06T13:01:25-05:00,2014-10-06T13:17:00-05:00,935
10/6/14,place,Starbucks,2014-10-06T13:17:00-05:00,2014-10-06T13:58:03-05:00,2463
10/6/14,move,walking,2014-10-06T13:58:03-05:00,2014-10-06T14:05:26-05:00,443
10/6/14,place,Proximate,2014-10-06T17:18:00-05:00,2014-10-06T18:18:02-05:00,3602
10/6/14,move,walking,2014-10-06T18:18:02-05:00,2014-10-06T18:30:52-05:00,770
10/6/14,place,Park,2014-10-06T18:30:52-05:00,2014-10-06T20:09:52-05:00,5940
10/6/14,move,walking,2014-10-06T20:09:52-05:00,2014-10-06T20:15:34-05:00,342
10/6/14,place,Bank Of America,2014-10-06T20:15:34-05:00,2014-10-06T20:17:59-05:00,145
10/6/14,move,walking,2014-10-06T20:17:59-05:00,2014-10-06T20:32:36-05:00,877
10/6/14,place,Home,2014-10-06T20:32:36-05:00,2014-10-07T00:00:00-05:00,12444
10/7/14,place,Home,2014-10-07T00:00:00-05:00,2014-10-07T06:37:47-05:00,23867
10/7/14,move,walking,2014-10-07T06:37:47-05:00,2014-10-07T07:02:21-05:00,1474
10/7/14,place,Batten Hall,2014-10-07T07:02:21-05:00,2014-10-07T07:56:40-05:00,3259
10/7/14,move,walking,2014-10-07T07:56:40-05:00,2014-10-07T08:06:54-05:00,614
10/7/14,place,Aldrich Hall,2014-10-07T08:06:54-05:00,2014-10-07T12:17:59-05:00,15065
10/7/14,move,walking,2014-10-07T12:17:59-05:00,2014-10-07T12:21:40-05:00,221
10/7/14,place,Batten Hall,2014-10-07T12:21:40-05:00,2014-10-07T14:05:43-05:00,6243
10/7/14,move,walking,2014-10-07T14:05:43-05:00,2014-10-07T14:10:52-05:00,309
10/7/14,place,Aldrich Hall,2014-10-07T14:10:53-05:00,2014-10-07T14:16:02-05:00,309
10/7/14,move,walking,2014-10-07T14:16:02-05:00,2014-10-07T14:19:23-05:00,201
10/7/14,place,Hawes Hall,2014-10-07T14:19:23-05:00,2014-10-07T17:05:02-05:00,9939
10/7/14,move,walking,2014-10-07T17:05:02-05:00,2014-10-07T17:16:11-05:00,669
10/7/14,place,Daedalus,2014-10-07T17:16:11-05:00,2014-10-07T19:13:42-05:00,7051
10/7/14,move,walking,2014-10-07T19:13:42-05:00,2014-10-07T19:19:05-05:00,323
10/7/14,place,Orinoco,2014-10-07T19:19:05-05:00,2014-10-07T20:39:37-05:00,4832
10/7/14,move,walking,2014-10-07T20:39:37-05:00,2014-10-07T20:55:14-05:00,937
10/7/14,place,Home,2014-10-07T20:55:13-05:00,2014-10-08T00:00:00-05:00,11087
10/8/14,place,Home,2014-10-08T00:00:00-05:00,2014-10-08T06:16:01-05:00,22561
10/8/14,move,walking,2014-10-08T06:16:01-05:00,2014-10-08T06:40:14-05:00,1453
10/8/14,place,Aldrich Hall,2014-10-08T06:40:13-05:00,2014-10-08T11:17:18-05:00,16625
10/8/14,move,walking,2014-10-08T11:17:18-05:00,2014-10-08T11:37:09-05:00,1191
10/8/14,place,Home,2014-10-08T11:37:09-05:00,2014-10-09T00:00:00-05:00,44571
10/9/14,place,Home,2014-10-09T00:00:00-05:00,2014-10-09T06:34:28-05:00,23668
10/9/14,move,walking,2014-10-09T06:34:28-05:00,2014-10-09T07:03:02-05:00,1714
10/9/14,place,Aldrich Hall,2014-10-09T07:03:02-05:00,2014-10-09T14:08:41-05:00,25539
10/9/14,move,walking,2014-10-09T14:08:41-05:00,2014-10-09T14:26:15-05:00,1054
10/9/14,place,Home,2014-10-09T14:26:15-05:00,2014-10-09T15:40:34-05:00,4459
10/9/14,move,walking,2014-10-09T15:40:34-05:00,2014-10-09T15:58:37-05:00,1083
10/9/14,place,Floyd's 99 Barbershop,2014-10-09T15:58:36-05:00,2014-10-09T16:57:20-05:00,3524
10/9/14,move,walking,2014-10-09T16:57:20-05:00,2014-10-09T17:13:56-05:00,996
10/9/14,place,Home,2014-10-09T17:13:56-05:00,2014-10-10T00:00:00-05:00,24364
10/10/14,place,Home,2014-10-10T00:00:00-05:00,2014-10-10T06:47:02-05:00,24422
10/10/14,move,walking,2014-10-10T06:47:02-05:00,2014-10-10T07:08:03-05:00,1261
10/10/14,place,Aldrich Hall,2014-10-10T08:43:43-05:00,2014-10-10T11:53:31-05:00,11388
10/10/14,move,walking,2014-10-10T11:53:31-05:00,2014-10-10T12:09:14-05:00,943
10/10/14,place,Xfund,2014-10-10T12:09:14-05:00,2014-10-10T12:59:25-05:00,3011
10/10/14,move,walking,2014-10-10T12:59:25-05:00,2014-10-10T13:13:40-05:00,855
10/10/14,place,Home,2014-10-10T13:13:39-05:00,2014-10-10T15:07:54-05:00,6855
10/10/14,move,transport,2014-10-10T15:07:54-05:00,2014-10-10T16:51:23-05:00,6209
10/10/14,place,Place in Kelly Corner,2014-10-10T16:51:22-05:00,2014-10-10T17:00:36-05:00,554
10/10/14,move,walking,2014-10-10T17:00:36-05:00,2014-10-10T17:02:38-05:00,122
10/10/14,move,transport,2014-10-10T17:02:38-05:00,2014-10-10T17:20:58-05:00,1100
10/10/14,move,transport,2014-10-10T18:53:59-05:00,2014-10-10T19:03:09-05:00,550
10/10/14,place,Place in Townshend,2014-10-10T19:03:09-05:00,2014-10-10T19:08:32-05:00,323
10/10/14,move,transport,2014-10-10T19:08:32-05:00,2014-10-10T19:48:07-05:00,2375
10/10/14,place,Black Bear Lodge,2014-10-10T19:48:06-05:00,2014-10-10T21:48:44-05:00,7238
10/10/14,move,walking,2014-10-10T21:48:44-05:00,2014-10-10T21:56:18-05:00,454
10/10/14,place,Green Door Pub,2014-10-10T21:56:18-05:00,2014-10-10T23:58:11-05:00,7313
10/10/14,move,walking,2014-10-10T23:58:11-05:00,2014-10-11T00:00:00-05:00,109
10/11/14,move,walking,2014-10-11T00:00:00-05:00,2014-10-11T00:06:50-05:00,410
10/11/14,place,Black Bear Lodge,2014-10-11T00:06:50-05:00,2014-10-11T10:02:50-05:00,35760
10/11/14,move,walking,2014-10-11T10:02:50-05:00,2014-10-11T10:28:23-05:00,1533
10/11/14,place,Black Bear Lodge,2014-10-11T10:28:22-05:00,2014-10-11T14:38:30-05:00,15008
10/11/14,move,walking,2014-10-11T14:38:30-05:00,2014-10-11T14:49:31-05:00,661
10/11/14,place,Stratton Mountain Resort,2014-10-11T14:49:31-05:00,2014-10-11T15:41:31-05:00,3120
10/11/14,move,walking,2014-10-11T15:41:31-05:00,2014-10-11T15:53:55-05:00,744
10/11/14,place,Black Bear Lodge,2014-10-11T15:53:55-05:00,2014-10-11T17:44:49-05:00,6654
10/11/14,move,transport,2014-10-11T17:44:49-05:00,2014-10-11T18:06:05-05:00,1276
10/11/14,move,walking,2014-10-11T18:06:05-05:00,2014-10-11T18:08:24-05:00,139
10/11/14,place,Bromley Mountain,2014-10-11T18:08:23-05:00,2014-10-11T21:17:44-05:00,11361
10/11/14,move,transport,2014-10-11T21:17:44-05:00,2014-10-11T21:55:19-05:00,2255
10/11/14,move,walking,2014-10-11T21:55:19-05:00,2014-10-11T22:05:54-05:00,635
10/11/14,place,Green Door Pub,2014-10-11T22:05:54-05:00,2014-10-11T22:40:17-05:00,2063
10/11/14,move,walking,2014-10-11T22:40:17-05:00,2014-10-11T22:47:53-05:00,456
10/11/14,place,Black Bear Lodge,2014-10-11T22:47:53-05:00,2014-10-12T00:00:00-05:00,4327
10/12/14,place,Black Bear Lodge,2014-10-12T00:00:00-05:00,2014-10-12T08:53:15-05:00,31995
10/12/14,move,transport,2014-10-12T08:53:15-05:00,2014-10-12T10:23:13-05:00,5398
10/12/14,place,Dunkin' Donuts,2014-10-12T10:23:13-05:00,2014-10-12T10:35:16-05:00,723
10/12/14,move,transport,2014-10-12T10:35:16-05:00,2014-10-12T12:00:48-05:00,5132
10/12/14,move,walking,2014-10-12T12:00:47-05:00,2014-10-12T12:20:44-05:00,1197
10/12/14,place,Home,2014-10-12T12:20:44-05:00,2014-10-12T16:44:26-05:00,15822
10/12/14,move,walking,2014-10-12T16:44:26-05:00,2014-10-12T16:52:59-05:00,513
10/12/14,place,Broadway Marketplace,2014-10-12T16:52:58-05:00,2014-10-12T16:54:26-05:00,88
10/12/14,move,walking,2014-10-12T16:54:26-05:00,2014-10-12T17:11:17-05:00,1011
10/12/14,place,Home,2014-10-12T17:11:17-05:00,2014-10-13T00:00:00-05:00,24523
