Date,Type,Name,Start,End,Duration
2/3/14,place,Home,2014-02-03T00:00:00-06:00,2014-02-04T00:00:00-06:00,86400
2/4/14,place,Home,2014-02-04T00:00:00-06:00,2014-02-04T08:37:43-06:00,31063
2/4/14,move,walking,2014-02-04T08:37:43-06:00,2014-02-04T08:45:27-06:00,464
2/4/14,place,Proximate,2014-02-04T08:45:27-06:00,2014-02-04T11:37:00-06:00,10293
2/4/14,move,walking,2014-02-04T11:37:00-06:00,2014-02-04T11:47:04-06:00,604
2/4/14,place,Border Cafe,2014-02-04T11:47:04-06:00,2014-02-04T13:47:39-06:00,7235
2/4/14,move,walking,2014-02-04T13:47:39-06:00,2014-02-04T13:58:34-06:00,655
2/4/14,place,Proximate,2014-02-04T13:58:34-06:00,2014-02-04T18:35:29-06:00,16615
2/4/14,move,walking,2014-02-04T18:35:29-06:00,2014-02-04T18:53:38-06:00,1089
2/4/14,place,Home,2014-02-04T18:53:38-06:00,2014-02-05T00:00:00-06:00,18382
2/5/14,place,Home,2014-02-05T00:00:00-06:00,2014-02-05T10:00:32-06:00,36032
2/5/14,move,walking,2014-02-05T10:00:32-06:00,2014-02-05T10:11:18-06:00,646
2/5/14,place,Proximate,2014-02-05T10:11:18-06:00,2014-02-05T12:33:57-06:00,8559
2/5/14,move,walking,2014-02-05T12:33:57-06:00,2014-02-05T12:47:07-06:00,790
2/5/14,place,Proximate,2014-02-05T12:47:06-06:00,2014-02-05T19:02:44-06:00,22538
2/5/14,move,walking,2014-02-05T19:02:45-06:00,2014-02-05T19:11:28-06:00,523
2/5/14,place,Home,2014-02-05T19:11:28-06:00,2014-02-06T00:00:00-06:00,17312
2/6/14,place,Home,2014-02-06T00:00:00-06:00,2014-02-06T08:14:55-06:00,29695
2/6/14,move,walking,2014-02-06T08:14:55-06:00,2014-02-06T08:18:50-06:00,235
2/6/14,place,Place in Old Cambridge,2014-02-06T08:18:51-06:00,2014-02-06T08:22:56-06:00,245
2/6/14,move,walking,2014-02-06T08:22:56-06:00,2014-02-06T08:34:08-06:00,672
2/6/14,place,Mitchell Dong,2014-02-06T08:34:08-06:00,2014-02-06T10:21:20-06:00,6432
2/6/14,move,walking,2014-02-06T10:21:20-06:00,2014-02-06T10:37:41-06:00,981
2/6/14,place,Grendel's Den Restaurant & Bar,2014-02-06T10:37:42-06:00,2014-02-06T11:52:42-06:00,4500
2/6/14,move,walking,2014-02-06T11:52:42-06:00,2014-02-06T12:10:26-06:00,1064
2/6/14,place,Proximate,2014-02-06T12:10:25-06:00,2014-02-06T14:46:55-06:00,9390
2/6/14,move,walking,2014-02-06T14:46:55-06:00,2014-02-06T15:04:54-06:00,1079
2/6/14,place,Home,2014-02-06T15:04:53-06:00,2014-02-06T18:44:57-06:00,13204
2/6/14,place,Home,2014-02-06T22:51:14-06:00,2014-02-07T00:00:00-06:00,4126
2/7/14,place,Home,2014-02-07T00:00:00-06:00,2014-02-07T09:19:26-06:00,33566
2/7/14,move,walking,2014-02-07T09:19:26-06:00,2014-02-07T09:30:58-06:00,692
2/7/14,place,Proximate,2014-02-07T09:30:58-06:00,2014-02-07T10:02:17-06:00,1879
2/7/14,move,walking,2014-02-07T10:02:17-06:00,2014-02-07T10:17:37-06:00,920
2/7/14,place,Legal Sea Foods - Charles Square,2014-02-07T10:17:37-06:00,2014-02-07T11:40:29-06:00,4972
2/7/14,move,walking,2014-02-07T11:40:29-06:00,2014-02-07T11:57:45-06:00,1036
2/7/14,place,Harvard Innovation Lab,2014-02-07T11:57:45-06:00,2014-02-07T15:39:06-06:00,13281
2/7/14,move,transport,2014-02-07T15:39:06-06:00,2014-02-07T15:57:04-06:00,1078
2/7/14,move,walking,2014-02-07T15:57:04-06:00,2014-02-07T15:59:37-06:00,153
2/7/14,place,Proximate,2014-02-07T15:59:37-06:00,2014-02-07T16:11:00-06:00,683
2/7/14,move,walking,2014-02-07T16:11:00-06:00,2014-02-07T16:22:49-06:00,709
2/7/14,place,Park,2014-02-07T16:22:49-06:00,2014-02-07T18:05:59-06:00,6190
2/7/14,move,walking,2014-02-07T18:05:59-06:00,2014-02-07T18:24:46-06:00,1127
2/7/14,place,Home,2014-02-07T18:24:47-06:00,2014-02-08T00:00:00-06:00,20113
2/8/14,place,Home,2014-02-08T00:00:00-06:00,2014-02-08T10:04:32-06:00,36272
2/8/14,move,walking,2014-02-08T10:04:32-06:00,2014-02-08T10:16:25-06:00,713
2/8/14,place,Dickson Bros. True Value,2014-02-08T10:16:26-06:00,2014-02-08T11:46:35-06:00,5409
2/8/14,move,walking,2014-02-08T11:46:35-06:00,2014-02-08T11:48:44-06:00,129
2/8/14,place,Starbucks,2014-02-08T11:48:43-06:00,2014-02-08T12:12:08-06:00,1405
2/8/14,move,walking,2014-02-08T12:12:08-06:00,2014-02-08T12:22:38-06:00,630
2/8/14,place,Broadway Marketplace,2014-02-08T12:22:38-06:00,2014-02-08T12:32:00-06:00,562
2/8/14,move,walking,2014-02-08T12:32:00-06:00,2014-02-08T12:35:50-06:00,230
2/8/14,place,Home,2014-02-08T12:35:50-06:00,2014-02-08T12:49:05-06:00,795
2/8/14,move,walking,2014-02-08T12:49:05-06:00,2014-02-08T12:55:18-06:00,373
2/8/14,place,Science Center Plaza,2014-02-08T12:55:18-06:00,2014-02-08T12:59:02-06:00,224
2/8/14,move,walking,2014-02-08T12:59:02-06:00,2014-02-08T13:06:40-06:00,458
2/8/14,place,Boston Tea Stop,2014-02-08T13:06:40-06:00,2014-02-08T13:56:50-06:00,3010
2/8/14,move,walking,2014-02-08T13:56:50-06:00,2014-02-08T14:12:27-06:00,937
2/8/14,place,Home,2014-02-08T14:12:26-06:00,2014-02-09T00:00:00-06:00,35254
2/9/14,place,Home,2014-02-09T00:00:00-06:00,2014-02-09T13:45:28-06:00,49528
2/9/14,move,transport,2014-02-09T13:45:28-06:00,2014-02-09T13:58:44-06:00,796
2/9/14,move,walking,2014-02-09T13:58:45-06:00,2014-02-09T14:02:18-06:00,213
2/9/14,place,The Home Depot,2014-02-09T14:02:18-06:00,2014-02-09T14:54:29-06:00,3131
2/9/14,move,transport,2014-02-09T14:54:29-06:00,2014-02-09T15:07:44-06:00,795
2/9/14,place,Home,2014-02-09T15:07:43-06:00,2014-02-09T20:02:34-06:00,17691
2/9/14,place,Home,2014-02-09T21:04:01-06:00,2014-02-10T00:00:00-06:00,10559
