Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
8/25/14,Home,2014-08-25T00:00:00-05:00,2014-08-25T06:45:49-05:00,24349,42.3754311174,-71.1114458017,Home,
8/25/14,Tory Row,2014-08-25T06:57:16-05:00,2014-08-25T07:00:03-05:00,167,42.373379,-71.119457,American Restaurant,http://foursquare.com/venue/49e79621f964a520cf641fe3
8/25/14,Aldrich Hall,2014-08-25T07:18:38-05:00,2014-08-25T13:47:00-05:00,23302,42.36578780710847,-71.12210915179602,College Academic Building,http://foursquare.com/venue/4ac64359f964a5206eb320e3
8/25/14,Harvard Innovation Lab,2014-08-25T13:54:49-05:00,2014-08-25T15:03:54-05:00,4145,42.36403242532342,-71.12407621183526,College Technology Building,http://foursquare.com/venue/4e5d4676ae60839ea2e29e64
8/25/14,Place in Allston,2014-08-25T15:12:16-05:00,2014-08-25T17:01:47-05:00,6571,42.3654244908,-71.1209586691,,
8/25/14,Home,2014-08-25T17:21:36-05:00,2014-08-25T18:37:30-05:00,4554,42.3754311174,-71.1114458017,Home,
8/25/14,Harvard Innovation Lab,2014-08-25T19:02:56-05:00,2014-08-25T20:30:31-05:00,5255,42.36403242532342,-71.12407621183526,College Technology Building,http://foursquare.com/venue/4e5d4676ae60839ea2e29e64
8/25/14,Home,2014-08-25T20:58:18-05:00,2014-08-26T00:00:00-05:00,10902,42.3754311174,-71.1114458017,Home,
8/26/14,Home,2014-08-26T00:00:00-05:00,2014-08-26T07:04:23-05:00,25463,42.3754311174,-71.1114458017,Home,
8/26/14,Starbucks,2014-08-26T07:17:50-05:00,2014-08-26T07:24:54-05:00,424,42.372485,-71.119452,Café,http://foursquare.com/venue/49bc4e56f964a52028541fe3
8/26/14,Aldrich Hall,2014-08-26T07:43:24-05:00,2014-08-26T09:33:14-05:00,6590,42.36578780710847,-71.12210915179602,College Academic Building,http://foursquare.com/venue/4ac64359f964a5206eb320e3
8/26/14,Spangler Center,2014-08-26T09:33:14-05:00,2014-08-26T09:40:57-05:00,463,42.36522543920124,-71.12218458495514,Student Center,http://foursquare.com/venue/4aeee0b0f964a52081d421e3
8/26/14,Spangler Center,2014-08-26T09:45:54-05:00,2014-08-26T12:01:56-05:00,8162,42.36522543920124,-71.12218458495514,Student Center,http://foursquare.com/venue/4aeee0b0f964a52081d421e3
8/26/14,Harvard Innovation Lab,2014-08-26T12:04:43-05:00,2014-08-26T13:06:59-05:00,3736,42.36403242532342,-71.12407621183526,College Technology Building,http://foursquare.com/venue/4e5d4676ae60839ea2e29e64
8/26/14,Harvard Alumni Association,2014-08-26T13:22:58-05:00,2014-08-26T15:08:27-05:00,6329,42.37317592010315,-71.12325225275964,University,http://foursquare.com/venue/4b5dc68df964a520026b29e3
8/26/14,Xfund,2014-08-26T15:13:42-05:00,2014-08-26T15:19:58-05:00,376,42.37343863629133,-71.12017109498916,Tech Startup,http://foursquare.com/venue/525e96dd11d27846ee214ac8
8/26/14,J.P. Licks Harvard Square,2014-08-26T15:24:11-05:00,2014-08-26T15:43:00-05:00,1129,42.37302773792176,-71.11747288651797,Ice Cream Shop,http://foursquare.com/venue/49cd30d4f964a520ca591fe3
8/26/14,Xfund,2014-08-26T15:47:21-05:00,2014-08-26T17:42:07-05:00,6886,42.37343863629133,-71.12017109498916,Tech Startup,http://foursquare.com/venue/525e96dd11d27846ee214ac8
8/26/14,Henrietta's Table,2014-08-26T17:46:58-05:00,2014-08-26T21:03:13-05:00,11775,42.37210143005068,-71.12299694115246,American Restaurant,http://foursquare.com/venue/4a51523bf964a520edb01fe3
8/26/14,Home,2014-08-26T21:29:19-05:00,2014-08-27T00:00:00-05:00,9041,42.3754311174,-71.1114458017,Home,
8/27/14,Home,2014-08-27T00:00:00-05:00,2014-08-27T08:48:31-05:00,31711,42.3754311174,-71.1114458017,Home,
8/27/14,Proximate,2014-08-27T09:00:04-05:00,2014-08-27T12:04:37-05:00,11073,42.378716,-71.117205,Tech Startup,http://foursquare.com/venue/51c8c0d1498e5d4d09a48362
8/27/14,Home,2014-08-27T12:15:31-05:00,2014-08-27T13:00:04-05:00,2673,42.3754311174,-71.1114458017,Home,
8/27/14,Proximate,2014-08-27T13:10:41-05:00,2014-08-27T14:04:43-05:00,3242,42.378716,-71.117205,Tech Startup,http://foursquare.com/venue/51c8c0d1498e5d4d09a48362
8/27/14,Place in Old Cambridge,2014-08-27T14:14:16-05:00,2014-08-27T14:19:52-05:00,336,42.3777682252,-71.1178786196,,
8/27/14,Proximate,2014-08-27T14:22:14-05:00,2014-08-27T14:37:04-05:00,890,42.378716,-71.117205,Tech Startup,http://foursquare.com/venue/51c8c0d1498e5d4d09a48362
8/27/14,Yogurtland,2014-08-27T14:49:32-05:00,2014-08-27T15:24:36-05:00,2104,42.3723066357318,-71.1206353010665,Frozen Yogurt,http://foursquare.com/venue/51bcdf28498e5042ba6ac12c
8/27/14,Harvard Innovation Lab,2014-08-27T15:41:19-05:00,2014-08-27T16:10:55-05:00,1776,42.36403242532342,-71.12407621183526,College Technology Building,http://foursquare.com/venue/4e5d4676ae60839ea2e29e64
8/27/14,Home,2014-08-27T16:38:30-05:00,2014-08-28T00:00:00-05:00,26490,42.3754311174,-71.1114458017,Home,
8/28/14,Home,2014-08-28T00:00:00-05:00,2014-08-28T06:00:49-05:00,21649,42.3754311174,-71.1114458017,Home,
8/28/14,Starbucks,2014-08-28T06:15:17-05:00,2014-08-28T06:17:36-05:00,139,42.372485,-71.119452,Café,http://foursquare.com/venue/49bc4e56f964a52028541fe3
8/28/14,Harvard Innovation Lab,2014-08-28T06:35:47-05:00,2014-08-28T07:56:47-05:00,4860,42.36427488545988,-71.12402979165076,College Technology Building,http://foursquare.com/venue/4e5d4676ae60839ea2e29e64
8/28/14,Aldrich Hall,2014-08-28T08:01:39-05:00,2014-08-28T11:29:32-05:00,12473,42.36578780710847,-71.12210915179602,College Academic Building,http://foursquare.com/venue/4ac64359f964a5206eb320e3
8/28/14,Harvard Innovation Lab,2014-08-28T11:29:32-05:00,2014-08-28T12:15:03-05:00,2731,42.36403242532342,-71.12407621183526,College Technology Building,http://foursquare.com/venue/4e5d4676ae60839ea2e29e64
8/28/14,Aldrich Hall,2014-08-28T12:20:55-05:00,2014-08-28T13:54:50-05:00,5635,42.36578780710847,-71.12210915179602,College Academic Building,http://foursquare.com/venue/4ac64359f964a5206eb320e3
8/28/14,Home,2014-08-28T14:20:29-05:00,2014-08-28T17:32:58-05:00,11549,42.3754311174,-71.1114458017,Home,
8/28/14,Xfund,2014-08-28T17:46:57-05:00,2014-08-28T18:12:37-05:00,1540,42.37343863629133,-71.12017109498916,Tech Startup,http://foursquare.com/venue/525e96dd11d27846ee214ac8
8/28/14,Legal Sea Foods - Charles Square,2014-08-28T18:17:40-05:00,2014-08-28T19:06:19-05:00,2919,42.37220351484281,-71.1230027436908,Seafood Restaurant,http://foursquare.com/venue/4bdcb5fa3904a59331664f9e
8/28/14,Home,2014-08-28T19:23:27-05:00,2014-08-29T00:00:00-05:00,16593,42.3754311174,-71.1114458017,Home,
8/29/14,Home,2014-08-29T00:00:00-05:00,2014-08-29T06:19:37-05:00,22777,42.3754311174,-71.1114458017,Home,
8/29/14,Starbucks,2014-08-29T06:23:53-05:00,2014-08-29T06:26:45-05:00,172,42.373886,-71.11295,Coffee Shop,http://foursquare.com/venue/4a5a3eb5f964a520f9b91fe3
8/29/14,Harvard Innovation Lab,2014-08-29T06:52:21-05:00,2014-08-29T07:51:06-05:00,3525,42.36403242532342,-71.12407621183526,College Technology Building,http://foursquare.com/venue/4e5d4676ae60839ea2e29e64
8/29/14,Aldrich Hall,2014-08-29T08:01:54-05:00,2014-08-29T11:20:52-05:00,11938,42.36578780710847,-71.12210915179602,College Academic Building,http://foursquare.com/venue/4ac64359f964a5206eb320e3
8/29/14,Harvard Innovation Lab,2014-08-29T11:25:34-05:00,2014-08-29T12:02:34-05:00,2220,42.36403242532342,-71.12407621183526,College Technology Building,http://foursquare.com/venue/4e5d4676ae60839ea2e29e64
8/29/14,Aldrich Hall,2014-08-29T12:07:58-05:00,2014-08-29T14:23:12-05:00,8114,42.36578780710847,-71.12210915179602,College Academic Building,http://foursquare.com/venue/4ac64359f964a5206eb320e3
8/29/14,Home,2014-08-29T14:47:54-05:00,2014-08-30T00:00:00-05:00,33126,42.3754311174,-71.1114458017,Home,
8/30/14,Home,2014-08-30T00:00:00-05:00,2014-08-30T11:52:42-05:00,42762,42.3754311174,-71.1114458017,Home,
8/30/14,The Charles Hotel,2014-08-30T12:07:50-05:00,2014-08-30T12:21:38-05:00,828,42.3724718672702,-71.12295627593994,Hotel,http://foursquare.com/venue/4a3eb3f3f964a5204fa31fe3
8/30/14,Lynnway Liquors,2014-08-30T13:06:13-05:00,2014-08-30T13:19:02-05:00,769,42.45143936666667,-70.962171,Liquor Store,http://foursquare.com/venue/4bd0c73b77b29c7435758b82
8/30/14,Trevor Frankel's Beach House,2014-08-30T13:33:40-05:00,2014-08-30T15:12:49-05:00,5949,42.4818089224,-70.8747906199,Home,
8/30/14,Philips Beach,2014-08-30T15:39:20-05:00,2014-08-30T16:24:07-05:00,2687,42.47262693478186,-70.88747425990753,Beach,http://foursquare.com/venue/4a884001f964a5208a0520e3
8/30/14,Trevor Frankel's Beach House,2014-08-30T16:49:19-05:00,2014-08-30T17:02:11-05:00,772,42.4818089224,-70.8747906199,Home,
8/30/14,Place in North Salem,2014-08-30T17:20:31-05:00,2014-08-30T17:25:10-05:00,279,42.5230790961,-70.8962213542,,
8/30/14,Downtown Salem,2014-08-30T17:31:14-05:00,2014-08-30T18:11:48-05:00,2434,42.52148195917415,-70.89399413092349,Neighborhood,http://foursquare.com/venue/531525f5e4b0e72a36f8177d
