Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
9/8/14,Home,2014-09-08T00:00:00-05:00,2014-09-08T06:17:27-05:00,22647,42.3754311174,-71.1114458017,Home,
9/8/14,Harvard Innovation Lab,2014-09-08T06:44:27-05:00,2014-09-08T07:56:26-05:00,4319,42.36427488545988,-71.12402979165076,College Technology Building,http://foursquare.com/venue/4e5d4676ae60839ea2e29e64
9/8/14,Aldrich Hall,2014-09-08T07:57:07-05:00,2014-09-08T15:09:28-05:00,25941,42.36578780710847,-71.12210915179602,College Academic Building,http://foursquare.com/venue/4ac64359f964a5206eb320e3
9/8/14,Leverett House,2014-09-08T15:21:45-05:00,2014-09-08T15:23:55-05:00,130,42.36972025201748,-71.11702028202814,College Residence Hall,http://foursquare.com/venue/4b5b9c2ef964a520cb0a29e3
9/8/14,Broadway Marketplace,2014-09-08T15:30:38-05:00,2014-09-08T15:36:14-05:00,336,42.37405171427381,-71.11300484548056,Grocery Store,http://foursquare.com/venue/4a661612f964a520ffc71fe3
9/8/14,Home,2014-09-08T15:40:59-05:00,2014-09-08T18:11:43-05:00,9044,42.3754311174,-71.1114458017,Home,
9/8/14,Border Cafe,2014-09-08T18:22:02-05:00,2014-09-08T20:10:49-05:00,6527,42.3743468,-71.120141,Mexican Restaurant,http://foursquare.com/venue/3fd66200f964a520bded1ee3
9/8/14,Home,2014-09-08T20:23:54-05:00,2014-09-09T00:00:00-05:00,12966,42.3754311174,-71.1114458017,Home,
9/9/14,Home,2014-09-09T00:00:00-05:00,2014-09-09T05:55:36-05:00,21336,42.3754311174,-71.1114458017,Home,
9/9/14,Harvard Innovation Lab,2014-09-09T06:22:09-05:00,2014-09-09T07:57:25-05:00,5716,42.36403242532342,-71.12407621183526,College Technology Building,http://foursquare.com/venue/4e5d4676ae60839ea2e29e64
9/9/14,Aldrich Hall,2014-09-09T08:04:49-05:00,2014-09-09T13:50:19-05:00,20730,42.36578780710847,-71.12210915179602,College Academic Building,http://foursquare.com/venue/4ac64359f964a5206eb320e3
9/9/14,Home,2014-09-09T14:15:20-05:00,2014-09-09T17:30:54-05:00,11734,42.3754311174,-71.1114458017,Home,
9/9/14,Broadway Marketplace,2014-09-09T17:35:10-05:00,2014-09-09T17:38:28-05:00,198,42.37405171427381,-71.11300484548056,Grocery Store,http://foursquare.com/venue/4a661612f964a520ffc71fe3
9/9/14,Home,2014-09-09T17:42:15-05:00,2014-09-10T00:00:00-05:00,22665,42.3754311174,-71.1114458017,Home,
9/10/14,Home,2014-09-10T00:00:00-05:00,2014-09-10T08:56:18-05:00,32178,42.3754311174,-71.1114458017,Home,
9/10/14,Spangler Center,2014-09-10T09:19:54-05:00,2014-09-10T16:16:19-05:00,24985,42.36522543920124,-71.12218458495514,Student Center,http://foursquare.com/venue/4aeee0b0f964a52081d421e3
9/10/14,Home,2014-09-10T16:40:45-05:00,2014-09-10T20:59:13-05:00,15508,42.3754311174,-71.1114458017,Home,
9/10/14,Will Whitney and Benjana Guraziu Home,2014-09-10T21:07:53-05:00,2014-09-10T21:20:55-05:00,782,42.3700145918,-71.1114357056,Home,
9/10/14,Whisky Saigon,2014-09-10T21:42:37-05:00,2014-09-10T22:43:21-05:00,3644,42.35241910162504,-71.06571601465738,Nightclub,http://foursquare.com/venue/5279339111d23f7e3e40c260
9/10/14,Home,2014-09-10T23:08:50-05:00,2014-09-11T00:00:00-05:00,3070,42.3754311174,-71.1114458017,Home,
9/11/14,Home,2014-09-11T00:00:00-05:00,2014-09-11T06:30:26-05:00,23426,42.3754311174,-71.1114458017,Home,
9/11/14,Starbucks,2014-09-11T06:43:29-05:00,2014-09-11T06:47:23-05:00,234,42.372485,-71.119452,Café,http://foursquare.com/venue/49bc4e56f964a52028541fe3
9/11/14,Aldrich Hall,2014-09-11T07:02:15-05:00,2014-09-11T08:47:08-05:00,6293,42.36578780710847,-71.12210915179602,College Academic Building,http://foursquare.com/venue/4ac64359f964a5206eb320e3
