Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
4/21/14,Laura's Home,2014-04-21T00:00:00-05:00,2014-04-21T08:04:50-05:00,29090,38.9219057145,-77.0772744833,Home,
4/21/14,Place in Ronald Reagan Washington National Airport,2014-04-21T08:26:09-05:00,2014-04-21T09:22:51-05:00,3402,38.848302902,-77.0421389873,,
4/21/14,Place in Ronald Reagan Washington National Airport,2014-04-21T09:25:02-05:00,2014-04-21T10:37:46-05:00,4364,38.8468362848,-77.0423622654,,
4/21/14,Starbucks,2014-04-21T12:46:16-05:00,2014-04-21T13:32:13-05:00,2757,42.374494,-71.12017,Coffee Shop,http://foursquare.com/venue/49cabb79f964a520d8581fe3
4/21/14,Proximate,2014-04-21T13:45:55-05:00,2014-04-21T18:51:45-05:00,18350,42.378716,-71.117205,Tech Startup,http://foursquare.com/venue/51c8c0d1498e5d4d09a48362
4/21/14,Home,2014-04-21T19:03:52-05:00,2014-04-22T00:00:00-05:00,17768,42.3754311174,-71.1114458017,Home,
4/22/14,Home,2014-04-22T00:00:00-05:00,2014-04-22T07:58:36-05:00,28716,42.3754311174,-71.1114458017,Home,
4/22/14,Proximate,2014-04-22T08:14:56-05:00,2014-04-22T11:13:20-05:00,10704,42.378716,-71.117205,Tech Startup,http://foursquare.com/venue/51c8c0d1498e5d4d09a48362
4/22/14,Henrietta's Table,2014-04-22T11:30:33-05:00,2014-04-22T13:00:00-05:00,5367,42.37210143005068,-71.12299694115246,American Restaurant,http://foursquare.com/venue/4a51523bf964a520edb01fe3
4/22/14,Starbucks,2014-04-22T13:07:56-05:00,2014-04-22T13:10:49-05:00,173,42.374494,-71.12017,Coffee Shop,http://foursquare.com/venue/49cabb79f964a520d8581fe3
4/22/14,Proximate,2014-04-22T13:20:56-05:00,2014-04-22T13:45:25-05:00,1469,42.378716,-71.117205,Tech Startup,http://foursquare.com/venue/51c8c0d1498e5d4d09a48362
4/22/14,Proximate,2014-04-22T13:55:37-05:00,2014-04-22T17:47:18-05:00,13901,42.378716,-71.117205,Tech Startup,http://foursquare.com/venue/51c8c0d1498e5d4d09a48362
4/22/14,Park,2014-04-22T17:59:23-05:00,2014-04-22T20:21:41-05:00,8538,42.37169409933257,-71.12097185013617,Gastropub,http://foursquare.com/venue/4f7c8902e4b032c26c6798db
4/22/14,Place in Old Cambridge,2014-04-22T20:27:31-05:00,2014-04-22T20:33:49-05:00,378,42.3735409474,-71.1194879958,,
4/22/14,Place in Allston,2014-04-22T20:40:56-05:00,2014-04-22T20:50:40-05:00,584,42.3681939793,-71.1239003393,,
4/22/14,Leverett House,2014-04-22T21:00:23-05:00,2014-04-22T22:15:03-05:00,4480,42.36972025201748,-71.11702028202814,College Residence Hall,http://foursquare.com/venue/4b5b9c2ef964a520cb0a29e3
4/22/14,Home,2014-04-22T22:29:43-05:00,2014-04-23T00:00:00-05:00,5417,42.3754311174,-71.1114458017,Home,
4/23/14,Home,2014-04-23T00:00:00-05:00,2014-04-23T07:59:22-05:00,28762,42.3754311174,-71.1114458017,Home,
4/23/14,Place in Old Cambridge,2014-04-23T08:02:20-05:00,2014-04-23T08:12:27-05:00,607,42.37582268,-71.1132681841,,
4/23/14,Proximate,2014-04-23T08:23:41-05:00,2014-04-23T08:59:11-05:00,2130,42.378716,-71.117205,Tech Startup,http://foursquare.com/venue/51c8c0d1498e5d4d09a48362
4/23/14,Proximate,2014-04-23T09:04:26-05:00,2014-04-23T11:19:46-05:00,8120,42.378716,-71.117205,Tech Startup,http://foursquare.com/venue/51c8c0d1498e5d4d09a48362
4/23/14,Border Cafe,2014-04-23T11:31:01-05:00,2014-04-23T12:18:48-05:00,2867,42.3743468,-71.120141,Mexican Restaurant,http://foursquare.com/venue/3fd66200f964a520bded1ee3
4/23/14,Place in Old Cambridge,2014-04-23T12:25:30-05:00,2014-04-23T13:15:33-05:00,3003,42.3760442772,-71.1168444121,,
4/23/14,Proximate,2014-04-23T13:23:41-05:00,2014-04-23T20:19:52-05:00,24971,42.378716,-71.117205,Tech Startup,http://foursquare.com/venue/51c8c0d1498e5d4d09a48362
4/23/14,Home,2014-04-23T20:33:42-05:00,2014-04-24T00:00:00-05:00,12378,42.3754311174,-71.1114458017,Home,
4/24/14,Home,2014-04-24T00:00:00-05:00,2014-04-24T09:35:16-05:00,34516,42.3754311174,-71.1114458017,Home,
4/24/14,Proximate,2014-04-24T09:52:21-05:00,2014-04-24T12:58:41-05:00,11180,42.378716,-71.117205,Tech Startup,http://foursquare.com/venue/51c8c0d1498e5d4d09a48362
