Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
1/20/14,2440 39th St NW,2014-01-20T00:00:00-06:00,2014-01-20T19:36:32-06:00,70592,38.92592014653639,-77.07371486668141,,http://foursquare.com/venue/520fad0811d2245250b13cd1
1/20/14,2440 39th St NW,2014-01-20T19:45:29-06:00,2014-01-21T00:00:00-06:00,15271,38.92592014653639,-77.07371486668141,,http://foursquare.com/venue/520fad0811d2245250b13cd1
1/21/14,2440 39th St NW,2014-01-21T00:00:00-06:00,2014-01-21T12:12:16-06:00,43936,38.92592014653639,-77.07371486668141,,http://foursquare.com/venue/520fad0811d2245250b13cd1
1/21/14,Whole Foods Market,2014-01-21T12:27:20-06:00,2014-01-21T13:08:52-06:00,2492,38.920938,-77.071804,Grocery Store,http://foursquare.com/venue/4aad58b8f964a520d25f20e3
1/21/14,2440 39th St NW,2014-01-21T13:18:35-06:00,2014-01-22T00:00:00-06:00,38485,38.92592014653639,-77.07371486668141,,http://foursquare.com/venue/520fad0811d2245250b13cd1
1/22/14,2440 39th St NW,2014-01-22T00:00:00-06:00,2014-01-22T15:21:40-06:00,55300,38.92592014653639,-77.07371486668141,,http://foursquare.com/venue/520fad0811d2245250b13cd1
1/22/14,2440 39th St NW,2014-01-22T15:21:40-06:00,2014-01-23T00:00:00-06:00,31100,38.92592014653639,-77.07371486668141,,http://foursquare.com/venue/520fad0811d2245250b13cd1
1/23/14,2440 39th St NW,2014-01-23T00:00:00-06:00,2014-01-23T17:19:51-06:00,62391,38.92592014653639,-77.07371486668141,,http://foursquare.com/venue/520fad0811d2245250b13cd1
1/23/14,CVS/pharmacy,2014-01-23T17:30:38-06:00,2014-01-23T17:58:31-06:00,1673,38.92005,-77.071487,Drugstore / Pharmacy,http://foursquare.com/venue/4a89f3c7f964a520790920e3
1/23/14,2440 39th St NW,2014-01-23T18:10:24-06:00,2014-01-24T00:00:00-06:00,20976,38.92592014653639,-77.07371486668141,,http://foursquare.com/venue/520fad0811d2245250b13cd1
1/24/14,2440 39th St NW,2014-01-24T00:00:00-06:00,2014-01-25T00:00:00-06:00,86400,38.92592014653639,-77.07371486668141,,http://foursquare.com/venue/520fad0811d2245250b13cd1
1/25/14,2440 39th St NW,2014-01-25T00:00:00-06:00,2014-01-25T09:27:55-06:00,34075,38.92592014653639,-77.07371486668141,,http://foursquare.com/venue/520fad0811d2245250b13cd1
1/25/14,CVS/pharmacy,2014-01-25T09:37:15-06:00,2014-01-25T09:41:31-06:00,256,38.92005,-77.071487,Drugstore / Pharmacy,http://foursquare.com/venue/4a89f3c7f964a520790920e3
1/25/14,Place in West End,2014-01-25T10:10:42-06:00,2014-01-25T10:14:52-06:00,250,38.9004406524,-77.0498897402,,
1/25/14,Place in Ronald Reagan Washington National Airport,2014-01-25T10:33:27-06:00,2014-01-25T10:40:58-06:00,451,38.8477633282,-77.0423577698,,
1/25/14,Ronald Reagan Washington National Airport (DCA),2014-01-25T10:40:58-06:00,2014-01-25T11:13:18-06:00,1940,38.85304370184257,-77.04231262207031,Airport,http://foursquare.com/venue/44d17cecf964a5202b361fe3
1/25/14,Boston Logan International Airport (BOS),2014-01-25T12:40:34-06:00,2014-01-25T12:44:25-06:00,231,42.36650312404415,-71.01667642593384,Airport,http://foursquare.com/venue/452113b6f964a520bc3a1fe3
1/25/14,Home,2014-01-25T13:48:48-06:00,2014-01-25T16:59:07-06:00,11419,42.3754311174,-71.1114458017,Home,
1/26/14,Home,2014-01-26T20:41:28-06:00,2014-01-27T00:00:00-06:00,11912,42.3754311174,-71.1114458017,Home,
