Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
3/17/14,Laura's Home,2014-03-17T00:00:00-05:00,2014-03-17T16:47:24-05:00,60444,38.9219057145,-77.0772744833,Home,
3/17/14,Thunder Burger & Bar,2014-03-17T16:56:31-05:00,2014-03-17T18:23:28-05:00,5217,38.90505086314458,-77.06071031888702,Burger Joint,http://foursquare.com/venue/4c141d227f7f2d7f9661e068
3/17/14,Laura's Home,2014-03-17T18:40:56-05:00,2014-03-18T00:00:00-05:00,19144,38.9219057145,-77.0772744833,Home,
3/18/14,Laura's Home,2014-03-18T00:00:00-05:00,2014-03-18T08:26:01-05:00,30361,38.9219057145,-77.0772744833,Home,
3/18/14,Place in Ronald Reagan Washington National Airport,2014-03-18T09:13:16-05:00,2014-03-18T09:18:37-05:00,321,38.8520376928,-77.0422682715,,
3/18/14,Ronald Reagan Washington National Airport (DCA),2014-03-18T09:26:48-05:00,2014-03-18T10:44:35-05:00,4667,38.85304370184257,-77.04231262207031,Airport,http://foursquare.com/venue/44d17cecf964a5202b361fe3
3/18/14,Ronald Reagan Washington National Airport (DCA),2014-03-18T10:47:18-05:00,2014-03-18T11:18:25-05:00,1867,38.85304370184257,-77.04231262207031,Airport,http://foursquare.com/venue/44d17cecf964a5202b361fe3
3/18/14,Boston Logan International Airport (BOS),2014-03-18T12:43:16-05:00,2014-03-18T12:53:54-05:00,638,42.36650312404415,-71.01667642593384,Airport,http://foursquare.com/venue/452113b6f964a520bc3a1fe3
3/18/14,Proximate,2014-03-18T13:40:20-05:00,2014-03-18T13:40:56-05:00,36,42.378716,-71.117205,Tech Startup,http://foursquare.com/venue/51c8c0d1498e5d4d09a48362
3/18/14,Proximate,2014-03-18T15:20:58-05:00,2014-03-18T18:45:18-05:00,12260,42.378716,-71.117205,Tech Startup,http://foursquare.com/venue/51c8c0d1498e5d4d09a48362
3/18/14,Home,2014-03-18T20:08:51-05:00,2014-03-19T00:00:00-05:00,13869,42.3754311174,-71.1114458017,Home,
3/19/14,Home,2014-03-19T00:00:00-05:00,2014-03-19T09:14:31-05:00,33271,42.3754311174,-71.1114458017,Home,
3/19/14,Proximate,2014-03-19T09:23:06-05:00,2014-03-19T12:46:03-05:00,12177,42.378716,-71.117205,Tech Startup,http://foursquare.com/venue/51c8c0d1498e5d4d09a48362
3/19/14,Border Cafe,2014-03-19T12:58:20-05:00,2014-03-19T13:38:31-05:00,2411,42.3743468,-71.120141,Mexican Restaurant,http://foursquare.com/venue/3fd66200f964a520bded1ee3
3/19/14,Proximate,2014-03-19T13:47:36-05:00,2014-03-19T17:32:10-05:00,13474,42.378716,-71.117205,Tech Startup,http://foursquare.com/venue/51c8c0d1498e5d4d09a48362
3/20/14,Home,2014-03-20T03:45:00-05:00,2014-03-20T08:09:17-05:00,15857,42.3754311174,-71.1114458017,Home,
3/20/14,Proximate,2014-03-20T08:21:25-05:00,2014-03-20T12:49:32-05:00,16087,42.378716,-71.117205,Tech Startup,http://foursquare.com/venue/51c8c0d1498e5d4d09a48362
3/20/14,Grendel's Den Restaurant & Bar,2014-03-20T13:03:24-05:00,2014-03-20T14:36:26-05:00,5582,42.37237675230346,-71.12077832221985,Bar,http://foursquare.com/venue/3fd66200f964a520bced1ee3
3/20/14,Proximate,2014-03-20T14:48:35-05:00,2014-03-20T19:41:09-05:00,17554,42.378716,-71.117205,Tech Startup,http://foursquare.com/venue/51c8c0d1498e5d4d09a48362
3/20/14,Home,2014-03-20T19:55:54-05:00,2014-03-20T21:04:36-05:00,4122,42.3754311174,-71.1114458017,Home,
3/20/14,Home,2014-03-20T21:04:36-05:00,2014-03-21T00:00:00-05:00,10524,42.3754311174,-71.1114458017,Home,
3/21/14,Home,2014-03-21T00:00:00-05:00,2014-03-21T08:38:55-05:00,31135,42.3754311174,-71.1114458017,Home,
3/21/14,Darwin's Ltd.,2014-03-21T08:41:25-05:00,2014-03-21T08:57:51-05:00,986,42.37488104,-71.109389,Sandwich Place,http://foursquare.com/venue/4a1c900cf964a520507b1fe3
3/21/14,The Pulse Network,2014-03-21T09:31:22-05:00,2014-03-21T10:52:09-05:00,4847,42.168313,-71.110937,Tech Startup,http://foursquare.com/venue/4c23a07af7ced13aa282216d
3/21/14,IDG Enterprise,2014-03-21T11:26:53-05:00,2014-03-21T13:05:07-05:00,5894,42.31326824876494,-71.39173529779059,Coworking Space,http://foursquare.com/venue/4c0d2be17189c928dd97d6b6
3/21/14,Costco Wholesale,2014-03-21T13:30:41-05:00,2014-03-21T14:21:00-05:00,3019,42.39461025172349,-71.26529585645288,Warehouse Store,http://foursquare.com/venue/4a84248ef964a520c7fb1fe3
3/21/14,Home,2014-03-21T15:08:43-05:00,2014-03-21T15:20:38-05:00,715,42.3754311174,-71.1114458017,Home,
3/21/14,Home,2014-03-21T15:28:03-05:00,2014-03-22T00:00:00-05:00,30717,42.3754311174,-71.1114458017,Home,
3/22/14,Home,2014-03-22T00:00:00-05:00,2014-03-22T12:55:49-05:00,46549,42.3754311174,-71.1114458017,Home,
3/22/14,CVS/pharmacy,2014-03-22T13:07:12-05:00,2014-03-22T13:30:14-05:00,1382,42.37402935435937,-71.11899197101593,Drugstore / Pharmacy,http://foursquare.com/venue/49df6a3ff964a520c6601fe3
3/22/14,Home,2014-03-22T13:42:03-05:00,2014-03-23T00:00:00-05:00,37077,42.3754311174,-71.1114458017,Home,
3/23/14,Home,2014-03-23T00:00:00-05:00,2014-03-23T13:01:16-05:00,46876,42.3754311174,-71.1114458017,Home,
