Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
11/17/14,Home,2014-11-17T00:00:00-06:00,2014-11-17T06:32:31-06:00,23551,42.3754311174,-71.1114458017,Home,
11/17/14,Aldrich Hall,2014-11-17T06:54:03-06:00,2014-11-17T13:51:23-06:00,25040,42.36578780710847,-71.12210915179602,College Academic Building,http://foursquare.com/venue/4ac64359f964a5206eb320e3
11/17/14,Broadway Marketplace,2014-11-17T14:12:51-06:00,2014-11-17T14:22:13-06:00,562,42.37405171427381,-71.11300484548056,Grocery Store,http://foursquare.com/venue/4a661612f964a520ffc71fe3
11/17/14,Home,2014-11-17T14:26:46-06:00,2014-11-17T14:43:21-06:00,995,42.3754311174,-71.1114458017,Home,
11/18/14,Spangler Center,2014-11-18T07:00:29-06:00,2014-11-18T08:03:05-06:00,3756,42.36522543920124,-71.12218458495514,Student Center,http://foursquare.com/venue/4aeee0b0f964a52081d421e3
11/18/14,Aldrich Hall,2014-11-18T08:07:24-06:00,2014-11-18T11:43:22-06:00,12958,42.36578780710847,-71.12210915179602,College Academic Building,http://foursquare.com/venue/4ac64359f964a5206eb320e3
11/18/14,Harvard Innovation Lab,2014-11-18T11:53:45-06:00,2014-11-18T13:42:05-06:00,6500,42.36403242532342,-71.12407621183526,College Technology Building,http://foursquare.com/venue/4e5d4676ae60839ea2e29e64
11/18/14,Home,2014-11-18T14:07:20-06:00,2014-11-18T15:45:30-06:00,5890,42.3754311174,-71.1114458017,Home,
11/18/14,Orinoco,2014-11-18T15:55:16-06:00,2014-11-18T19:06:29-06:00,11473,42.37190996862827,-71.12049603929978,Arepa Restaurant,http://foursquare.com/venue/4f106cace4b072565b8bd1b6
11/18/14,Home,2014-11-18T19:23:37-06:00,2014-11-19T00:00:00-06:00,16583,42.3754311174,-71.1114458017,Home,
11/19/14,Home,2014-11-19T00:00:00-06:00,2014-11-19T06:27:15-06:00,23235,42.3754311174,-71.1114458017,Home,
11/19/14,Spangler Center,2014-11-19T06:52:27-06:00,2014-11-19T07:56:40-06:00,3853,42.36522543920124,-71.12218458495514,Student Center,http://foursquare.com/venue/4aeee0b0f964a52081d421e3
11/19/14,Aldrich Hall,2014-11-19T08:01:33-06:00,2014-11-19T12:17:38-06:00,15365,42.36578780710847,-71.12210915179602,College Academic Building,http://foursquare.com/venue/4ac64359f964a5206eb320e3
11/19/14,Harvard Innovation Lab,2014-11-19T12:27:31-06:00,2014-11-19T13:45:23-06:00,4672,42.36403242532342,-71.12407621183526,College Technology Building,http://foursquare.com/venue/4e5d4676ae60839ea2e29e64
11/19/14,Harvard Alumni Association,2014-11-19T14:01:32-06:00,2014-11-19T14:35:29-06:00,2037,42.37317592010315,-71.12325225275964,University,http://foursquare.com/venue/4b5dc68df964a520026b29e3
11/19/14,Richard A. & Susan F. Smith Campus Center (fka Holyoke Center),2014-11-19T14:41:04-06:00,2014-11-19T16:06:11-06:00,5107,42.37272429096316,-71.11859279030334,College Administrative Building,http://foursquare.com/venue/4b01556af964a5201e4222e3
11/19/14,Broadway Marketplace,2014-11-19T16:17:47-06:00,2014-11-19T16:23:44-06:00,357,42.37405171427381,-71.11300484548056,Grocery Store,http://foursquare.com/venue/4a661612f964a520ffc71fe3
11/19/14,Home,2014-11-19T16:29:21-06:00,2014-11-20T00:00:00-06:00,27039,42.3754311174,-71.1114458017,Home,
11/20/14,Home,2014-11-20T00:00:00-06:00,2014-11-20T06:55:25-06:00,24925,42.3754311174,-71.1114458017,Home,
11/20/14,Spangler Center,2014-11-20T07:16:07-06:00,2014-11-20T07:57:32-06:00,2485,42.36522543920124,-71.12218458495514,Student Center,http://foursquare.com/venue/4aeee0b0f964a52081d421e3
11/20/14,Aldrich Hall,2014-11-20T08:06:37-06:00,2014-11-20T11:21:59-06:00,11722,42.36578780710847,-71.12210915179602,College Academic Building,http://foursquare.com/venue/4ac64359f964a5206eb320e3
11/20/14,Harvard Innovation Lab,2014-11-20T11:30:53-06:00,2014-11-20T13:06:26-06:00,5733,42.36427488545988,-71.12402979165076,College Technology Building,http://foursquare.com/venue/4e5d4676ae60839ea2e29e64
