Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
3/24/14,Home,2014-03-24T00:00:00-05:00,2014-03-24T08:39:35-05:00,31175,42.3754311174,-71.1114458017,Home,
3/24/14,Proximate,2014-03-24T08:47:04-05:00,2014-03-24T11:52:47-05:00,11143,42.378716,-71.117205,Tech Startup,http://foursquare.com/venue/51c8c0d1498e5d4d09a48362
3/24/14,Border Cafe,2014-03-24T12:01:33-05:00,2014-03-24T13:22:39-05:00,4866,42.3743468,-71.120141,Mexican Restaurant,http://foursquare.com/venue/3fd66200f964a520bded1ee3
3/24/14,Proximate,2014-03-24T13:34:15-05:00,2014-03-24T19:23:49-05:00,20974,42.378716,-71.117205,Tech Startup,http://foursquare.com/venue/51c8c0d1498e5d4d09a48362
3/24/14,Home,2014-03-24T19:33:40-05:00,2014-03-25T00:00:00-05:00,15980,42.3754311174,-71.1114458017,Home,
3/25/14,Home,2014-03-25T00:00:00-05:00,2014-03-25T09:12:57-05:00,33177,42.3754311174,-71.1114458017,Home,
3/25/14,Darwin's Ltd.,2014-03-25T09:17:03-05:00,2014-03-25T10:22:21-05:00,3918,42.37488104,-71.109389,Sandwich Place,http://foursquare.com/venue/4a1c900cf964a520507b1fe3
3/25/14,IDG Enterprise,2014-03-25T10:47:56-05:00,2014-03-25T12:47:00-05:00,7144,42.31326824876494,-71.39173529779059,Coworking Space,http://foursquare.com/venue/4c0d2be17189c928dd97d6b6
3/25/14,Margarita's Mexican Restaurant,2014-03-25T12:53:11-05:00,2014-03-25T13:45:03-05:00,3112,42.30851159250724,-71.38306071431585,Mexican Restaurant,http://foursquare.com/venue/4ce023e0f8a4a143e9aee2bc
3/25/14,Place in Old Cambridge,2014-03-25T14:29:04-05:00,2014-03-25T14:37:59-05:00,535,42.3776955602,-71.1164327854,,
3/25/14,Proximate,2014-03-25T14:37:59-05:00,2014-03-25T19:25:26-05:00,17247,42.378716,-71.117205,Tech Startup,http://foursquare.com/venue/51c8c0d1498e5d4d09a48362
3/25/14,Home,2014-03-25T19:38:18-05:00,2014-03-26T00:00:00-05:00,15702,42.3754311174,-71.1114458017,Home,
3/26/14,Home,2014-03-26T00:00:00-05:00,2014-03-26T07:47:45-05:00,28065,42.3754311174,-71.1114458017,Home,
3/26/14,Amtrak South Station,2014-03-26T08:14:35-05:00,2014-03-26T08:28:09-05:00,814,42.35141860782156,-71.0551073348505,Train Station,http://foursquare.com/venue/52e42895498eb9e24848960b
3/26/14,Place in Connecticut,2014-03-26T11:01:40-05:00,2014-03-26T11:07:19-05:00,339,41.2973873762,-72.9263686365,,
3/26/14,Place in East Village,2014-03-26T13:17:26-05:00,2014-03-26T13:20:15-05:00,169,40.7375943304,-73.9917872252,,
3/26/14,Work-Bench,2014-03-26T13:25:24-05:00,2014-03-26T17:42:43-05:00,15439,40.73749628407822,-73.9927793207247,Tech Startup,http://foursquare.com/venue/513f6f16e4b06c7db17ec368
3/26/14,Google - 9th Ave,2014-03-26T18:01:24-05:00,2014-03-26T20:45:32-05:00,9848,40.7418255687584,-74.00457230213387,Office,http://foursquare.com/venue/51c9896b498e5bcdffad7bbb
3/26/14,Jess Lin's Home,2014-03-26T21:04:26-05:00,2014-03-26T23:19:50-05:00,8124,40.7336195193,-73.9759907849,Home,
3/26/14,John F. Kennedy International Airport (JFK),2014-03-26T23:58:27-05:00,2014-03-27T00:00:00-05:00,93,40.64508935597635,-73.7845230102539,Airport,http://foursquare.com/venue/43a52546f964a520532c1fe3
3/27/14,John F. Kennedy International Airport (JFK),2014-03-27T00:00:00-05:00,2014-03-27T05:28:12-05:00,19692,40.64508935597635,-73.7845230102539,Airport,http://foursquare.com/venue/43a52546f964a520532c1fe3
3/27/14,John F. Kennedy International Airport (JFK),2014-03-27T05:33:49-05:00,2014-03-27T06:17:10-05:00,2601,40.64508935597635,-73.7845230102539,Airport,http://foursquare.com/venue/43a52546f964a520532c1fe3
3/27/14,Chicago O'Hare International Airport (ORD),2014-03-27T08:54:27-05:00,2014-03-27T08:59:26-05:00,299,41.97727092004163,-87.90440082550049,Airport,http://foursquare.com/venue/4a5a77a4f964a52062ba1fe3
