Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
12/1/13,945 S Batavia Ave,2013-12-01T11:29:24-06:00,2013-12-01T12:02:35-06:00,1991,41.87250621617115,-88.30935165928999,,http://foursquare.com/venue/4f629428e4b075c7117d49d3
12/1/13,Wildwood,2013-12-01T12:13:25-06:00,2013-12-01T13:20:01-06:00,3996,41.88296963158768,-88.30879211425781,American Restaurant,http://foursquare.com/venue/4af254bcf964a52071e721e3
12/1/13,945 S Batavia Ave,2013-12-01T13:32:08-06:00,2013-12-01T13:43:27-06:00,679,41.87250621617115,-88.30935165928999,,http://foursquare.com/venue/4f629428e4b075c7117d49d3
12/1/13,Walmart,2013-12-01T13:51:47-06:00,2013-12-01T14:36:02-06:00,2655,41.86278545510927,-88.34608554840088,,http://foursquare.com/venue/4b672d70f964a5209d3f2be3
12/1/13,945 S Batavia Ave,2013-12-01T14:44:31-06:00,2013-12-01T16:27:54-06:00,6203,41.87250621617115,-88.30935165928999,,http://foursquare.com/venue/4f629428e4b075c7117d49d3
12/1/13,Metra - Geneva Station,2013-12-01T16:29:51-06:00,2013-12-01T16:40:53-06:00,662,41.8816436553268,-88.30999374389648,,http://foursquare.com/venue/4b33b685f964a5208c1d25e3
12/1/13,Chicago Union Station,2013-12-01T18:10:02-06:00,2013-12-01T18:13:36-06:00,214,41.87860419025647,-87.63901233673096,,http://foursquare.com/venue/45840daef964a520923f1fe3
12/1/13,Ogilvie Transportation Center,2013-12-01T18:30:23-06:00,2013-12-01T18:39:36-06:00,553,41.88384028778092,-87.64051973819733,,http://foursquare.com/venue/4a730e62f964a5207cdb1fe3
12/1/13,945 S Batavia Ave,2013-12-01T20:07:12-06:00,2013-12-02T00:00:00-06:00,13968,41.87250621617115,-88.30935165928999,,http://foursquare.com/venue/4f629428e4b075c7117d49d3
12/2/13,945 S Batavia Ave,2013-12-02T00:00:00-06:00,2013-12-03T00:00:00-06:00,86400,41.87250621617115,-88.30935165928999,,http://foursquare.com/venue/4f629428e4b075c7117d49d3
12/3/13,945 S Batavia Ave,2013-12-03T00:00:00-06:00,2013-12-03T12:56:03-06:00,46563,41.87250621617115,-88.30935165928999,,http://foursquare.com/venue/4f629428e4b075c7117d49d3
12/3/13,945 S Batavia Ave,2013-12-03T13:05:19-06:00,2013-12-03T13:26:30-06:00,1271,41.87250621617115,-88.30935165928999,,http://foursquare.com/venue/4f629428e4b075c7117d49d3
12/3/13,All Chocolate Kitchen,2013-12-03T13:28:40-06:00,2013-12-03T14:01:35-06:00,1975,41.88701828333333,-88.30787845,,http://foursquare.com/venue/4e0101b8ae609fa8ede130bd
12/3/13,945 S Batavia Ave,2013-12-03T14:03:44-06:00,2013-12-03T19:42:20-06:00,20316,41.87250621617115,-88.30935165928999,,http://foursquare.com/venue/4f629428e4b075c7117d49d3
12/3/13,945 S Batavia Ave,2013-12-03T19:51:08-06:00,2013-12-04T00:00:00-06:00,14932,41.87250621617115,-88.30935165928999,,http://foursquare.com/venue/4f629428e4b075c7117d49d3
12/4/13,945 S Batavia Ave,2013-12-04T00:00:00-06:00,2013-12-04T11:48:13-06:00,42493,41.87250621617115,-88.30935165928999,,http://foursquare.com/venue/4f629428e4b075c7117d49d3
12/4/13,Place in O'Hare International Airport,2013-12-04T12:38:22-06:00,2013-12-04T12:47:18-06:00,536,41.9772196045,-87.899172412,,
12/4/13,Chicago O'Hare International Airport (ORD),2013-12-04T12:49:54-06:00,2013-12-04T14:26:39-06:00,5805,41.97727092004163,-87.90440082550049,,http://foursquare.com/venue/4a5a77a4f964a52062ba1fe3
12/4/13,Boston Logan International Airport (BOS),2013-12-04T16:13:04-06:00,2013-12-04T16:39:33-06:00,1589,42.36650312404415,-71.01667642593384,Airport,http://foursquare.com/venue/452113b6f964a520bc3a1fe3
12/4/13,Broadway Marketplace,2013-12-04T17:22:24-06:00,2013-12-04T17:26:44-06:00,260,42.37405171427381,-71.11300484548056,Grocery Store,http://foursquare.com/venue/4a661612f964a520ffc71fe3
12/4/13,Home,2013-12-04T17:34:00-06:00,2013-12-05T00:00:00-06:00,23160,42.3754311174,-71.1114458017,Home,
12/5/13,Home,2013-12-05T00:00:00-06:00,2013-12-05T08:51:03-06:00,31863,42.3754311174,-71.1114458017,Home,
12/5/13,Proximate,2013-12-05T09:03:48-06:00,2013-12-05T09:38:01-06:00,2053,42.378716,-71.117205,Tech Startup,http://foursquare.com/venue/51c8c0d1498e5d4d09a48362
12/5/13,Harvard Alumni Association,2013-12-05T09:51:55-06:00,2013-12-05T10:45:45-06:00,3230,42.37317592010315,-71.12325225275964,University,http://foursquare.com/venue/4b5dc68df964a520026b29e3
12/5/13,Border Cafe,2013-12-05T10:51:33-06:00,2013-12-05T11:38:06-06:00,2793,42.3743468,-71.120141,Mexican Restaurant,http://foursquare.com/venue/3fd66200f964a520bded1ee3
12/5/13,Proximate,2013-12-05T11:47:15-06:00,2013-12-05T15:12:30-06:00,12315,42.378716,-71.117205,Tech Startup,http://foursquare.com/venue/51c8c0d1498e5d4d09a48362
12/5/13,Spangler Center,2013-12-05T15:33:07-06:00,2013-12-05T16:02:43-06:00,1776,42.36522543920124,-71.12218458495514,Student Center,http://foursquare.com/venue/4aeee0b0f964a52081d421e3
12/5/13,Experiment Fund,2013-12-05T16:16:50-06:00,2013-12-05T19:30:19-06:00,11609,42.37313766800413,-71.11951231956482,Work,
12/5/13,Finale Desserterie & Bakery,2013-12-05T19:30:19-06:00,2013-12-05T19:54:10-06:00,1431,42.37233336999999,-71.119179,Dessert Shop,http://foursquare.com/venue/4ac67e58f964a520a7b420e3
12/5/13,Home,2013-12-05T20:05:15-06:00,2013-12-06T00:00:00-06:00,14085,42.3754311174,-71.1114458017,Home,
12/6/13,Home,2013-12-06T00:00:00-06:00,2013-12-06T08:24:21-06:00,30261,42.3754311174,-71.1114458017,Home,
12/6/13,Darwin's Ltd.,2013-12-06T08:47:02-06:00,2013-12-06T09:34:54-06:00,2872,42.37488104,-71.109389,Sandwich Place,http://foursquare.com/venue/4a1c900cf964a520507b1fe3
12/6/13,IDG Enterprise,2013-12-06T10:07:16-06:00,2013-12-06T11:20:12-06:00,4376,42.31326824876494,-71.39173529779059,Coworking Space,http://foursquare.com/venue/4c0d2be17189c928dd97d6b6
12/6/13,Home,2013-12-06T12:05:45-06:00,2013-12-06T17:16:52-06:00,18667,42.3754311174,-71.1114458017,Home,
12/6/13,Place in East Cambridge,2013-12-06T17:35:04-06:00,2013-12-06T17:41:34-06:00,390,42.3625140448,-71.084956498,,
12/6/13,Za Restaurant,2013-12-06T17:53:09-06:00,2013-12-06T18:33:56-06:00,2447,42.36330473140007,-71.08354935061818,,http://foursquare.com/venue/4b9181fff964a520b2c133e3
12/6/13,Home,2013-12-06T18:54:22-06:00,2013-12-07T00:00:00-06:00,18338,42.3754311174,-71.1114458017,Home,
12/7/13,Home,2013-12-07T00:00:00-06:00,2013-12-07T09:27:38-06:00,34058,42.3754311174,-71.1114458017,Home,
12/7/13,Experiment Fund,2013-12-07T09:41:21-06:00,2013-12-07T11:26:24-06:00,6303,42.37313766800413,-71.11951231956482,Work,
12/7/13,Home,2013-12-07T11:41:01-06:00,2013-12-07T13:37:18-06:00,6977,42.3754311174,-71.1114458017,Home,
12/7/13,Floyd's 99 Barbershop,2013-12-07T13:55:21-06:00,2013-12-07T14:34:57-06:00,2376,42.38213717937469,-71.11979826,Salon / Barbershop,http://foursquare.com/venue/4a9d711ff964a520443820e3
12/7/13,Home,2013-12-07T14:57:45-06:00,2013-12-08T00:00:00-06:00,32535,42.3754311174,-71.1114458017,Home,
12/8/13,Home,2013-12-08T00:00:00-06:00,2013-12-08T10:27:01-06:00,37621,42.3754311174,-71.1114458017,Home,
12/8/13,Place in Cambridge,2013-12-08T10:36:42-06:00,2013-12-08T11:27:49-06:00,3067,42.3704831417,-71.1043402003,,
12/8/13,Home,2013-12-08T11:48:31-06:00,2013-12-08T12:06:36-06:00,1085,42.3754311174,-71.1114458017,Home,
12/8/13,Home,2013-12-08T12:15:28-06:00,2013-12-09T00:00:00-06:00,42272,42.3754311174,-71.1114458017,Home,
12/9/13,Home,2013-12-09T00:00:00-06:00,2013-12-09T06:57:15-06:00,25035,42.3754311174,-71.1114458017,Home,
12/9/13,Microsoft New England Research & Development Center,2013-12-09T07:26:22-06:00,2013-12-09T09:14:21-06:00,6479,42.36139978759076,-71.08101918844292,,http://foursquare.com/venue/4aba1dd3f964a520658020e3
12/9/13,Harvard Alumni Association,2013-12-09T09:40:05-06:00,2013-12-09T10:40:59-06:00,3654,42.37317592010315,-71.12325225275964,University,http://foursquare.com/venue/4b5dc68df964a520026b29e3
12/9/13,Home,2013-12-09T10:57:42-06:00,2013-12-09T10:58:22-06:00,40,42.3754311174,-71.1114458017,Home,
12/9/13,Experiment Fund,2013-12-09T15:04:36-06:00,2013-12-09T16:23:03-06:00,4707,42.37313766800413,-71.11951231956482,Work,
12/9/13,Harvard Innovation Lab,2013-12-09T16:37:51-06:00,2013-12-09T18:25:07-06:00,6436,42.36403242532342,-71.12407621183526,College Technology Building,http://foursquare.com/venue/4e5d4676ae60839ea2e29e64
12/9/13,Experiment Fund,2013-12-09T18:32:09-06:00,2013-12-09T18:35:07-06:00,178,42.37313766800413,-71.11951231956482,Work,
12/9/13,Home,2013-12-09T18:46:09-06:00,2013-12-09T20:38:23-06:00,6734,42.3754311174,-71.1114458017,Home,
12/9/13,Back Bay Social Club,2013-12-09T20:55:52-06:00,2013-12-09T23:03:07-06:00,7635,42.34839803194278,-71.08320116409787,American Restaurant,http://foursquare.com/venue/4c4e2095fb742d7f9bcace2d
12/9/13,Home,2013-12-09T23:21:34-06:00,2013-12-10T00:00:00-06:00,2306,42.3754311174,-71.1114458017,Home,
12/10/13,Home,2013-12-10T00:00:00-06:00,2013-12-10T18:56:15-06:00,68175,42.3754311174,-71.1114458017,Home,
12/10/13,Broadway Marketplace,2013-12-10T19:02:01-06:00,2013-12-10T19:15:24-06:00,803,42.37405171427381,-71.11300484548056,Grocery Store,http://foursquare.com/venue/4a661612f964a520ffc71fe3
12/10/13,Home,2013-12-10T19:22:50-06:00,2013-12-10T22:23:42-06:00,10852,42.3754311174,-71.1114458017,Home,
12/11/13,Border Cafe,2013-12-11T10:04:19-06:00,2013-12-11T11:31:33-06:00,5234,42.3743468,-71.120141,Mexican Restaurant,http://foursquare.com/venue/3fd66200f964a520bded1ee3
12/11/13,Proximate,2013-12-11T11:40:20-06:00,2013-12-11T11:58:38-06:00,1098,42.378716,-71.117205,Tech Startup,http://foursquare.com/venue/51c8c0d1498e5d4d09a48362
12/11/13,Home,2013-12-11T12:09:59-06:00,2013-12-11T12:32:11-06:00,1332,42.3754311174,-71.1114458017,Home,
12/11/13,Shaw's,2013-12-11T13:05:59-06:00,2013-12-11T13:35:28-06:00,1769,42.347009,-71.079717,Supermarket,http://foursquare.com/venue/4aac2d1cf964a520ac5c20e3
12/11/13,Proximate,2013-12-11T14:01:12-06:00,2013-12-11T16:34:34-06:00,9202,42.378716,-71.117205,Tech Startup,http://foursquare.com/venue/51c8c0d1498e5d4d09a48362
12/11/13,Home,2013-12-11T16:44:25-06:00,2013-12-11T19:16:02-06:00,9097,42.3754311174,-71.1114458017,Home,
12/11/13,Home,2013-12-11T22:42:25-06:00,2013-12-12T00:00:00-06:00,4655,42.3754311174,-71.1114458017,Home,
