Date,Type,Name,Start,End,Duration
6/15/14,place,Laura's Home,2014-06-15T00:00:00-04:00,2014-06-15T15:24:58-04:00,55498
6/15/14,move,walking,2014-06-15T15:24:58-04:00,2014-06-15T15:44:08-04:00,1150
6/15/14,place,Place in Burleith,2014-06-15T15:44:08-04:00,2014-06-15T15:47:42-04:00,214
6/15/14,move,walking,2014-06-15T15:47:42-04:00,2014-06-15T16:03:44-04:00,962
6/15/14,place,Place in Cloisters,2014-06-15T16:03:44-04:00,2014-06-15T16:10:04-04:00,380
6/15/14,move,walking,2014-06-15T16:10:04-04:00,2014-06-15T16:12:44-04:00,160
6/15/14,place,Loft,2014-06-15T16:12:44-04:00,2014-06-15T16:23:38-04:00,654
6/15/14,move,walking,2014-06-15T16:23:38-04:00,2014-06-15T16:29:17-04:00,339
6/15/14,place,H&M,2014-06-15T16:29:17-04:00,2014-06-15T17:17:08-04:00,2871
6/15/14,move,walking,2014-06-15T17:17:08-04:00,2014-06-15T17:40:18-04:00,1390
6/15/14,place,Sequoia,2014-06-15T17:40:18-04:00,2014-06-15T19:59:27-04:00,8349
6/15/14,move,walking,2014-06-15T19:59:27-04:00,2014-06-15T20:36:44-04:00,2237
6/15/14,place,Whole Foods Market,2014-06-15T20:36:43-04:00,2014-06-15T20:41:10-04:00,267
6/15/14,move,walking,2014-06-15T20:41:10-04:00,2014-06-15T20:51:43-04:00,633
6/15/14,place,Laura's Home,2014-06-15T20:51:42-04:00,2014-06-16T00:00:00-04:00,11298
