Date,Type,Name,Start,End,Duration
9/12/14,place,Home,2014-09-12T00:00:00-05:00,2014-09-12T05:48:38-05:00,20918
9/12/14,move,walking,2014-09-12T05:48:38-05:00,2014-09-12T06:00:54-05:00,736
9/12/14,place,Starbucks,2014-09-12T06:00:53-05:00,2014-09-12T06:03:06-05:00,133
9/12/14,move,walking,2014-09-12T06:03:06-05:00,2014-09-12T06:21:36-05:00,1110
9/12/14,place,Harvard Innovation Lab,2014-09-12T06:21:37-05:00,2014-09-12T07:52:31-05:00,5454
9/12/14,move,walking,2014-09-12T07:52:31-05:00,2014-09-12T08:01:48-05:00,557
9/12/14,place,Aldrich Hall,2014-09-12T08:01:47-05:00,2014-09-12T14:01:38-05:00,21591
9/12/14,move,walking,2014-09-12T14:01:38-05:00,2014-09-12T14:06:21-05:00,283
9/12/14,place,Place in Allston,2014-09-12T14:06:22-05:00,2014-09-12T14:10:13-05:00,231
9/12/14,move,walking,2014-09-12T14:10:13-05:00,2014-09-12T14:15:06-05:00,293
9/12/14,place,Aldrich Hall,2014-09-12T14:15:06-05:00,2014-09-12T16:42:05-05:00,8819
9/12/14,move,walking,2014-09-12T16:42:05-05:00,2014-09-12T16:58:08-05:00,963
9/12/14,place,The Charles Hotel,2014-09-12T16:58:08-05:00,2014-09-12T18:41:51-05:00,6223
9/12/14,move,walking,2014-09-12T18:41:51-05:00,2014-09-12T18:52:57-05:00,666
9/12/14,move,transport,2014-09-12T18:52:57-05:00,2014-09-12T18:59:23-05:00,386
9/12/14,place,Home,2014-09-12T18:59:23-05:00,2014-09-13T00:00:00-05:00,18037
