Date,Type,Name,Start,End,Duration
2/8/14,place,Home,2014-02-08T00:00:00-05:00,2014-02-08T11:04:32-05:00,39872
2/8/14,move,walking,2014-02-08T11:04:32-05:00,2014-02-08T11:16:25-05:00,713
2/8/14,place,Dickson Bros. True Value,2014-02-08T11:16:26-05:00,2014-02-08T12:46:35-05:00,5409
2/8/14,move,walking,2014-02-08T12:46:35-05:00,2014-02-08T12:48:44-05:00,129
2/8/14,place,Starbucks,2014-02-08T12:48:43-05:00,2014-02-08T13:12:08-05:00,1405
2/8/14,move,walking,2014-02-08T13:12:08-05:00,2014-02-08T13:22:38-05:00,630
2/8/14,place,Broadway Marketplace,2014-02-08T13:22:38-05:00,2014-02-08T13:32:00-05:00,562
2/8/14,move,walking,2014-02-08T13:32:00-05:00,2014-02-08T13:35:50-05:00,230
2/8/14,place,Home,2014-02-08T13:35:50-05:00,2014-02-08T13:49:05-05:00,795
2/8/14,move,walking,2014-02-08T13:49:05-05:00,2014-02-08T13:55:18-05:00,373
2/8/14,place,Science Center Plaza,2014-02-08T13:55:18-05:00,2014-02-08T13:59:02-05:00,224
2/8/14,move,walking,2014-02-08T13:59:02-05:00,2014-02-08T14:06:40-05:00,458
2/8/14,place,Boston Tea Stop,2014-02-08T14:06:40-05:00,2014-02-08T14:56:50-05:00,3010
2/8/14,move,walking,2014-02-08T14:56:50-05:00,2014-02-08T15:12:27-05:00,937
2/8/14,place,Home,2014-02-08T15:12:26-05:00,2014-02-09T00:00:00-05:00,31654
