Date,Type,Name,Start,End,Duration
8/21/14,place,Home,2014-08-21T00:00:00-05:00,2014-08-21T06:52:09-05:00,24729
8/21/14,move,walking,2014-08-21T06:52:09-05:00,2014-08-21T07:14:52-05:00,1363
8/21/14,place,Aldrich 007,2014-08-21T07:14:51-05:00,2014-08-21T11:01:27-05:00,13596
8/21/14,move,walking,2014-08-21T11:01:27-05:00,2014-08-21T11:28:35-05:00,1628
8/21/14,place,Home,2014-08-21T11:28:35-05:00,2014-08-21T15:15:35-05:00,13620
8/21/14,move,walking,2014-08-21T15:15:35-05:00,2014-08-21T15:22:58-05:00,443
8/21/14,place,Petsi Pies,2014-08-21T15:22:58-05:00,2014-08-21T15:25:29-05:00,151
8/21/14,move,walking,2014-08-21T15:25:29-05:00,2014-08-21T15:28:40-05:00,191
8/21/14,place,Place in Harvard University,2014-08-21T15:28:40-05:00,2014-08-21T15:31:02-05:00,142
8/21/14,move,walking,2014-08-21T15:31:02-05:00,2014-08-21T15:42:37-05:00,695
8/21/14,place,Spangler Center,2014-08-21T15:42:37-05:00,2014-08-21T20:20:16-05:00,16659
8/21/14,move,walking,2014-08-21T20:20:16-05:00,2014-08-21T20:26:31-05:00,375
8/21/14,place,Harvard Innovation Lab,2014-08-21T20:26:30-05:00,2014-08-21T21:45:52-05:00,4762
8/21/14,move,walking,2014-08-21T21:45:52-05:00,2014-08-21T22:15:48-05:00,1796
8/21/14,place,Home,2014-08-21T22:15:48-05:00,2014-08-22T00:00:00-05:00,6252
