Date,Type,Name,Start,End,Duration
8/17/14,place,Home,2014-08-17T00:00:00-05:00,2014-08-17T07:03:00-05:00,25380
8/17/14,place,Place in Old Cambridge,2014-08-17T07:03:01-05:00,2014-08-17T07:12:58-05:00,597
8/17/14,place,Home,2014-08-17T07:12:58-05:00,2014-08-17T10:27:54-05:00,11696
8/17/14,move,walking,2014-08-17T10:27:54-05:00,2014-08-17T10:46:41-05:00,1127
8/17/14,place,Petsi Pies,2014-08-17T10:46:41-05:00,2014-08-17T11:13:39-05:00,1618
8/17/14,move,walking,2014-08-17T11:13:39-05:00,2014-08-17T11:37:26-05:00,1427
8/17/14,place,Spangler Center,2014-08-17T11:37:26-05:00,2014-08-17T15:02:55-05:00,12329
8/17/14,move,walking,2014-08-17T15:02:55-05:00,2014-08-17T15:29:30-05:00,1595
8/17/14,place,Ellen Chisa Home,2014-08-17T15:29:30-05:00,2014-08-17T17:12:03-05:00,6153
8/17/14,move,walking,2014-08-17T17:12:03-05:00,2014-08-17T17:34:50-05:00,1367
8/17/14,place,Spangler Center,2014-08-17T17:34:50-05:00,2014-08-17T19:49:05-05:00,8055
8/17/14,move,walking,2014-08-17T19:49:05-05:00,2014-08-17T19:56:23-05:00,438
8/17/14,place,Harvard Innovation Lab,2014-08-17T19:56:24-05:00,2014-08-17T21:51:24-05:00,6900
8/17/14,move,walking,2014-08-17T21:51:24-05:00,2014-08-17T22:20:45-05:00,1761
8/17/14,place,CVS/pharmacy,2014-08-17T22:20:44-05:00,2014-08-17T22:25:27-05:00,283
8/17/14,move,walking,2014-08-17T22:25:27-05:00,2014-08-17T22:36:31-05:00,664
8/17/14,place,Home,2014-08-17T22:36:31-05:00,2014-08-18T00:00:00-05:00,5009
