Date,Type,Name,Start,End,Duration
1/10/14,place,Home,2014-01-10T00:00:00-06:00,2014-01-10T08:48:13-06:00,31693
1/10/14,move,walking,2014-01-10T08:48:14-06:00,2014-01-10T09:03:52-06:00,938
1/10/14,place,Proximate,2014-01-10T09:03:52-06:00,2014-01-10T12:48:46-06:00,13494
1/10/14,move,walking,2014-01-10T12:48:46-06:00,2014-01-10T13:01:17-06:00,751
1/10/14,place,Shake Shack,2014-01-10T13:01:17-06:00,2014-01-10T13:36:14-06:00,2097
1/10/14,move,walking,2014-01-10T13:36:14-06:00,2014-01-10T13:52:36-06:00,982
1/10/14,place,Proximate,2014-01-10T13:52:36-06:00,2014-01-10T18:26:15-06:00,16419
1/10/14,move,walking,2014-01-10T18:26:15-06:00,2014-01-10T18:35:18-06:00,543
1/10/14,place,Broadway Marketplace,2014-01-10T18:35:18-06:00,2014-01-10T18:43:47-06:00,509
1/10/14,move,walking,2014-01-10T18:43:47-06:00,2014-01-10T18:49:21-06:00,334
1/10/14,place,Home,2014-01-10T18:49:21-06:00,2014-01-11T00:00:00-06:00,18639
