Date,Type,Name,Start,End,Duration
10/31/14,place,Home,2014-10-31T00:00:00-05:00,2014-10-31T06:51:28-05:00,24688
10/31/14,move,walking,2014-10-31T06:51:28-05:00,2014-10-31T07:07:22-05:00,954
10/31/14,place,Spangler Center,2014-10-31T07:07:21-05:00,2014-10-31T12:30:21-05:00,19380
10/31/14,move,transport,2014-10-31T12:30:21-05:00,2014-10-31T12:45:19-05:00,898
10/31/14,place,Richard A. & Susan F. Smith Campus Center (fka Holyoke Center),2014-10-31T12:45:20-05:00,2014-10-31T13:11:29-05:00,1569
10/31/14,move,walking,2014-10-31T13:11:29-05:00,2014-10-31T13:24:09-05:00,760
10/31/14,place,Home,2014-10-31T13:24:09-05:00,2014-10-31T18:29:12-05:00,18303
10/31/14,move,walking,2014-10-31T18:29:12-05:00,2014-10-31T18:41:15-05:00,723
10/31/14,place,Wagamama,2014-10-31T18:41:15-05:00,2014-10-31T19:41:14-05:00,3599
10/31/14,move,walking,2014-10-31T19:41:14-05:00,2014-10-31T19:46:29-05:00,315
10/31/14,place,MBTA Harvard Station,2014-10-31T19:46:29-05:00,2014-10-31T20:17:21-05:00,1852
10/31/14,move,transport,2014-10-31T20:17:21-05:00,2014-10-31T20:24:29-05:00,428
10/31/14,move,walking,2014-10-31T20:24:29-05:00,2014-10-31T20:29:31-05:00,302
10/31/14,place,MIT Media Lab,2014-10-31T20:29:31-05:00,2014-10-31T21:51:23-05:00,4912
10/31/14,move,transport,2014-10-31T21:51:23-05:00,2014-10-31T22:00:49-05:00,566
10/31/14,move,walking,2014-10-31T22:00:48-05:00,2014-10-31T22:02:50-05:00,122
10/31/14,place,Aryan Sameri Home,2014-10-31T22:02:50-05:00,2014-11-01T00:00:00-05:00,7030
