Date,Type,Name,Start,End,Duration
12/7/14,move,walking,2014-12-07T00:00:00-06:00,2014-12-07T00:05:06-06:00,306
12/7/14,place,Home,2014-12-07T00:05:06-06:00,2014-12-07T09:07:26-06:00,32540
12/7/14,move,walking,2014-12-07T09:07:26-06:00,2014-12-07T09:19:24-06:00,718
12/7/14,place,Finale Desserterie & Bakery,2014-12-07T09:19:24-06:00,2014-12-07T10:42:14-06:00,4970
12/7/14,move,walking,2014-12-07T10:42:14-06:00,2014-12-07T10:47:03-06:00,289
12/7/14,place,Xfund,2014-12-07T10:47:03-06:00,2014-12-07T11:02:02-06:00,899
12/7/14,move,walking,2014-12-07T11:02:02-06:00,2014-12-07T11:25:52-06:00,1430
12/7/14,place,Aldrich Hall,2014-12-07T11:25:53-06:00,2014-12-07T14:30:28-06:00,11075
12/7/14,move,walking,2014-12-07T14:30:28-06:00,2014-12-07T14:52:18-06:00,1310
12/7/14,place,CVS/pharmacy,2014-12-07T14:52:19-06:00,2014-12-07T14:55:27-06:00,188
12/7/14,move,walking,2014-12-07T14:55:27-06:00,2014-12-07T15:05:22-06:00,595
12/7/14,place,Home,2014-12-07T15:05:22-06:00,2014-12-08T00:00:00-06:00,32078
