Date,Type,Name,Start,End,Duration
8/12/14,place,Home,2014-08-12T00:00:00-05:00,2014-08-12T06:57:53-05:00,25073
8/12/14,move,walking,2014-08-12T06:57:53-05:00,2014-08-12T07:09:03-05:00,670
8/12/14,place,CVS/pharmacy,2014-08-12T07:09:02-05:00,2014-08-12T07:27:55-05:00,1133
8/12/14,move,walking,2014-08-12T07:27:55-05:00,2014-08-12T07:35:59-05:00,484
8/12/14,place,Proximate,2014-08-12T07:35:59-05:00,2014-08-12T09:09:13-05:00,5594
8/12/14,move,walking,2014-08-12T09:09:13-05:00,2014-08-12T09:16:59-05:00,466
8/12/14,place,Starbucks,2014-08-12T09:16:58-05:00,2014-08-12T09:22:49-05:00,351
8/12/14,move,walking,2014-08-12T09:22:49-05:00,2014-08-12T09:30:35-05:00,466
8/12/14,place,Proximate,2014-08-12T09:30:36-05:00,2014-08-12T11:57:09-05:00,8793
8/12/14,move,walking,2014-08-12T11:57:09-05:00,2014-08-12T12:06:21-05:00,552
8/12/14,place,Border Cafe,2014-08-12T12:06:21-05:00,2014-08-12T12:50:08-05:00,2627
8/12/14,move,walking,2014-08-12T12:50:08-05:00,2014-08-12T13:01:06-05:00,658
8/12/14,place,Proximate,2014-08-12T13:01:05-05:00,2014-08-12T17:38:55-05:00,16670
8/12/14,move,walking,2014-08-12T17:38:55-05:00,2014-08-12T17:50:09-05:00,674
8/12/14,place,Broadway Marketplace,2014-08-12T17:50:08-05:00,2014-08-12T17:54:01-05:00,233
8/12/14,move,walking,2014-08-12T17:54:01-05:00,2014-08-12T18:01:25-05:00,444
8/12/14,place,Home,2014-08-12T18:01:24-05:00,2014-08-13T00:00:00-05:00,21516
