Date,Type,Name,Start,End,Duration
8/6/14,place,Laura's Home,2014-08-06T00:00:00-05:00,2014-08-06T06:25:40-05:00,23140
8/6/14,move,walking,2014-08-06T06:25:40-05:00,2014-08-06T06:34:08-05:00,508
8/6/14,place,Starbucks,2014-08-06T06:34:08-05:00,2014-08-06T06:40:26-05:00,378
8/6/14,move,walking,2014-08-06T06:40:26-05:00,2014-08-06T06:50:47-05:00,621
8/6/14,place,Laura's Home,2014-08-06T06:50:47-05:00,2014-08-06T08:36:18-05:00,6331
8/6/14,move,walking,2014-08-06T08:36:18-05:00,2014-08-06T08:43:36-05:00,438
8/6/14,move,bus,2014-08-06T08:43:36-05:00,2014-08-06T09:10:06-05:00,1590
8/6/14,move,walking,2014-08-06T09:10:05-05:00,2014-08-06T09:16:06-05:00,361
8/6/14,place,"NTN24-Washington, DC",2014-08-06T09:16:06-05:00,2014-08-06T10:25:02-05:00,4136
8/6/14,move,transport,2014-08-06T10:25:02-05:00,2014-08-06T10:47:35-05:00,1353
8/6/14,place,Ronald Reagan Washington National Airport (DCA),2014-08-06T10:47:35-05:00,2014-08-06T11:36:44-05:00,2949
8/6/14,move,walking,2014-08-06T11:36:44-05:00,2014-08-06T11:45:25-05:00,521
8/6/14,place,Terminal A,2014-08-06T11:45:25-05:00,2014-08-06T13:54:45-05:00,7760
8/6/14,move,airplane,2014-08-06T13:54:45-05:00,2014-08-06T15:07:50-05:00,4385
8/6/14,move,walking,2014-08-06T15:07:49-05:00,2014-08-06T15:10:19-05:00,150
8/6/14,move,bus,2014-08-06T15:10:20-05:00,2014-08-06T15:37:57-05:00,1657
8/6/14,move,transport,2014-08-06T15:48:47-05:00,2014-08-06T16:05:48-05:00,1021
8/6/14,move,walking,2014-08-06T16:05:47-05:00,2014-08-06T16:15:00-05:00,553
8/6/14,place,Broadway Marketplace,2014-08-06T16:15:01-05:00,2014-08-06T16:17:59-05:00,178
8/6/14,move,walking,2014-08-06T16:17:59-05:00,2014-08-06T16:23:31-05:00,332
8/6/14,place,Home,2014-08-06T16:23:32-05:00,2014-08-06T18:12:02-05:00,6510
8/6/14,move,walking,2014-08-06T18:12:02-05:00,2014-08-06T18:29:15-05:00,1033
8/6/14,place,Legal Sea Foods - Charles Square,2014-08-06T18:29:16-05:00,2014-08-06T20:09:03-05:00,5987
8/6/14,move,walking,2014-08-06T20:09:03-05:00,2014-08-06T20:26:50-05:00,1067
8/6/14,place,Home,2014-08-06T20:26:50-05:00,2014-08-06T21:33:11-05:00,3981
8/6/14,place,Home,2014-08-06T21:33:11-05:00,2014-08-07T00:00:00-05:00,8809
