Date,Type,Name,Start,End,Duration
8/11/14,place,Home,2014-08-11T00:00:00-05:00,2014-08-11T07:33:57-05:00,27237
8/11/14,move,walking,2014-08-11T07:33:57-05:00,2014-08-11T07:56:17-05:00,1340
8/11/14,place,Starbucks,2014-08-11T07:56:17-05:00,2014-08-11T08:06:36-05:00,619
8/11/14,move,walking,2014-08-11T08:06:36-05:00,2014-08-11T08:14:57-05:00,501
8/11/14,place,Proximate,2014-08-11T08:14:57-05:00,2014-08-11T11:21:10-05:00,11173
8/11/14,move,walking,2014-08-11T11:21:10-05:00,2014-08-11T11:33:31-05:00,741
8/11/14,place,Home,2014-08-11T11:33:31-05:00,2014-08-11T13:21:23-05:00,6472
8/11/14,move,walking,2014-08-11T13:21:23-05:00,2014-08-11T13:38:24-05:00,1021
8/11/14,place,Proximate,2014-08-11T13:38:24-05:00,2014-08-11T15:39:53-05:00,7289
8/11/14,move,walking,2014-08-11T15:39:53-05:00,2014-08-11T16:13:41-05:00,2028
8/11/14,place,Proximate,2014-08-11T16:13:41-05:00,2014-08-11T18:35:45-05:00,8524
8/11/14,move,walking,2014-08-11T18:35:45-05:00,2014-08-11T18:52:37-05:00,1012
8/11/14,place,Home,2014-08-11T18:52:37-05:00,2014-08-12T00:00:00-05:00,18443
