Date,Type,Name,Start,End,Duration
8/3/14,place,Laura's Home,2014-08-03T00:00:00-05:00,2014-08-03T11:46:09-05:00,42369
8/3/14,move,transport,2014-08-03T11:46:09-05:00,2014-08-03T12:05:41-05:00,1172
8/3/14,place,Capt. White's Seafood City,2014-08-03T12:05:40-05:00,2014-08-03T13:45:15-05:00,5975
8/3/14,move,walking,2014-08-03T13:45:15-05:00,2014-08-03T14:02:21-05:00,1026
8/3/14,place,Place in District of Columbia,2014-08-03T14:02:20-05:00,2014-08-03T14:06:47-05:00,267
8/3/14,move,walking,2014-08-03T14:06:47-05:00,2014-08-03T14:16:19-05:00,572
8/3/14,move,underground,2014-08-03T14:16:19-05:00,2014-08-03T14:28:20-05:00,721
8/3/14,move,walking,2014-08-03T14:28:19-05:00,2014-08-03T14:39:26-05:00,667
8/3/14,place,Masa 14,2014-08-03T14:39:26-05:00,2014-08-03T16:12:15-05:00,5569
8/3/14,move,car,2014-08-03T16:12:15-05:00,2014-08-03T16:23:13-05:00,658
8/3/14,move,walking,2014-08-03T16:23:13-05:00,2014-08-03T16:31:17-05:00,484
8/3/14,place,Whole Foods Market,2014-08-03T16:31:17-05:00,2014-08-03T16:48:35-05:00,1038
8/3/14,move,walking,2014-08-03T16:48:35-05:00,2014-08-03T16:59:53-05:00,678
8/3/14,place,Laura's Home,2014-08-03T16:59:53-05:00,2014-08-04T00:00:00-05:00,25207
