Date,Type,Name,Start,End,Duration
4/10/14,place,Home,2014-04-10T00:00:00-04:00,2014-04-10T09:09:55-04:00,32995
4/10/14,move,walking,2014-04-10T09:09:55-04:00,2014-04-10T09:16:05-04:00,370
4/10/14,move,transport,2014-04-10T09:16:04-04:00,2014-04-10T10:05:42-04:00,2978
4/10/14,move,walking,2014-04-10T10:05:42-04:00,2014-04-10T10:07:52-04:00,130
4/10/14,place,The Pulse Network,2014-04-10T10:07:52-04:00,2014-04-10T11:53:14-04:00,6322
4/10/14,move,transport,2014-04-10T11:53:14-04:00,2014-04-10T12:07:29-04:00,855
4/10/14,move,walking,2014-04-10T12:07:28-04:00,2014-04-10T12:10:29-04:00,181
4/10/14,place,IKEA,2014-04-10T12:10:29-04:00,2014-04-10T13:34:20-04:00,5031
4/10/14,move,transport,2014-04-10T13:34:20-04:00,2014-04-10T14:16:11-04:00,2511
4/10/14,place,Home,2014-04-10T14:16:11-04:00,2014-04-10T14:26:53-04:00,642
4/10/14,move,walking,2014-04-10T14:26:53-04:00,2014-04-10T14:40:56-04:00,843
4/10/14,place,Proximate,2014-04-10T14:40:56-04:00,2014-04-10T15:25:28-04:00,2672
4/10/14,move,walking,2014-04-10T15:25:28-04:00,2014-04-10T15:36:08-04:00,640
4/10/14,place,Harvard Alumni Association,2014-04-10T15:36:08-04:00,2014-04-10T17:38:15-04:00,7327
4/10/14,move,walking,2014-04-10T17:38:15-04:00,2014-04-10T17:56:11-04:00,1076
4/10/14,place,Proximate,2014-04-10T17:56:10-04:00,2014-04-10T18:52:29-04:00,3379
4/10/14,move,walking,2014-04-10T18:52:29-04:00,2014-04-10T19:03:44-04:00,675
4/10/14,place,Home,2014-04-10T19:03:43-04:00,2014-04-11T00:00:00-04:00,17777
