Date,Type,Name,Start,End,Duration
6/1/14,place,Home,2014-06-01T00:00:00-05:00,2014-06-01T10:18:29-05:00,37109
6/1/14,move,walking,2014-06-01T10:18:29-05:00,2014-06-01T10:36:54-05:00,1105
6/1/14,place,Floyd's 99 Barbershop,2014-06-01T10:36:54-05:00,2014-06-01T11:10:53-05:00,2039
6/1/14,move,walking,2014-06-01T11:10:54-05:00,2014-06-01T11:29:33-05:00,1119
6/1/14,place,Home,2014-06-01T11:29:33-05:00,2014-06-01T12:00:38-05:00,1865
6/1/14,move,walking,2014-06-01T12:00:38-05:00,2014-06-01T12:17:20-05:00,1002
6/1/14,place,Russell House Tavern,2014-06-01T12:17:20-05:00,2014-06-01T13:32:14-05:00,4494
6/1/14,move,walking,2014-06-01T13:32:14-05:00,2014-06-01T13:46:45-05:00,871
6/1/14,place,Broadway Marketplace,2014-06-01T13:46:45-05:00,2014-06-01T13:49:21-05:00,156
6/1/14,move,walking,2014-06-01T13:49:21-05:00,2014-06-01T13:53:00-05:00,219
6/1/14,place,Home,2014-06-01T13:53:00-05:00,2014-06-01T15:45:17-05:00,6737
6/1/14,move,walking,2014-06-01T15:45:17-05:00,2014-06-01T15:56:50-05:00,693
6/1/14,place,Harvard Yard,2014-06-01T15:56:50-05:00,2014-06-01T16:19:21-05:00,1351
6/1/14,move,walking,2014-06-01T16:19:21-05:00,2014-06-01T16:21:21-05:00,120
6/1/14,move,transport,2014-06-01T16:21:21-05:00,2014-06-01T16:46:29-05:00,1508
6/1/14,move,walking,2014-06-01T16:46:29-05:00,2014-06-01T16:50:28-05:00,239
6/1/14,place,Totto Ramen Boston,2014-06-01T16:50:28-05:00,2014-06-01T17:20:46-05:00,1818
6/1/14,move,walking,2014-06-01T17:20:46-05:00,2014-06-01T17:38:18-05:00,1052
6/1/14,place,Place in Allston,2014-06-01T17:38:18-05:00,2014-06-01T17:40:26-05:00,128
6/1/14,move,walking,2014-06-01T17:40:26-05:00,2014-06-01T18:21:44-05:00,2478
6/1/14,place,Home,2014-06-01T18:21:44-05:00,2014-06-01T18:27:14-05:00,330
6/1/14,move,walking,2014-06-01T18:27:14-05:00,2014-06-01T18:36:16-05:00,542
6/1/14,place,Tory Row,2014-06-01T18:36:16-05:00,2014-06-01T20:06:35-05:00,5419
6/1/14,move,walking,2014-06-01T20:06:35-05:00,2014-06-01T20:22:20-05:00,945
6/1/14,place,Home,2014-06-01T20:22:20-05:00,2014-06-02T00:00:00-05:00,13060
6/2/14,place,Home,2014-06-02T00:00:00-05:00,2014-06-02T08:15:34-05:00,29734
6/2/14,move,walking,2014-06-02T08:15:34-05:00,2014-06-02T08:19:37-05:00,243
6/2/14,place,Starbucks,2014-06-02T08:19:37-05:00,2014-06-02T08:27:34-05:00,477
6/2/14,move,walking,2014-06-02T08:27:34-05:00,2014-06-02T08:39:41-05:00,727
6/2/14,place,Proximate,2014-06-02T08:39:41-05:00,2014-06-02T09:42:37-05:00,3776
6/2/14,move,walking,2014-06-02T09:42:37-05:00,2014-06-02T09:45:41-05:00,184
6/2/14,place,Proximate,2014-06-02T09:45:41-05:00,2014-06-02T12:01:42-05:00,8161
6/2/14,move,walking,2014-06-02T12:01:42-05:00,2014-06-02T12:12:14-05:00,632
6/2/14,place,Home,2014-06-02T12:12:14-05:00,2014-06-02T17:21:45-05:00,18571
6/2/14,move,running,2014-06-02T17:21:45-05:00,2014-06-02T17:29:16-05:00,451
6/2/14,move,walking,2014-06-02T17:29:15-05:00,2014-06-02T17:31:45-05:00,150
6/2/14,move,running,2014-06-02T17:31:46-05:00,2014-06-02T17:35:16-05:00,210
6/2/14,move,walking,2014-06-02T17:35:16-05:00,2014-06-02T17:38:16-05:00,180
6/2/14,move,running,2014-06-02T17:38:16-05:00,2014-06-02T17:41:16-05:00,180
6/2/14,move,walking,2014-06-02T17:41:16-05:00,2014-06-02T17:43:46-05:00,150
6/2/14,move,running,2014-06-02T17:43:46-05:00,2014-06-02T17:46:46-05:00,180
6/2/14,move,walking,2014-06-02T17:46:46-05:00,2014-06-02T17:51:18-05:00,272
6/2/14,place,Home,2014-06-02T17:51:18-05:00,2014-06-03T00:00:00-05:00,22122
6/3/14,place,Home,2014-06-03T00:00:00-05:00,2014-06-03T08:32:00-05:00,30720
6/3/14,move,walking,2014-06-03T08:32:00-05:00,2014-06-03T08:37:15-05:00,315
6/3/14,place,Starbucks,2014-06-03T08:37:15-05:00,2014-06-03T08:41:40-05:00,265
6/3/14,move,walking,2014-06-03T08:41:40-05:00,2014-06-03T08:52:16-05:00,636
6/3/14,place,Proximate,2014-06-03T08:52:16-05:00,2014-06-03T11:12:48-05:00,8432
6/3/14,move,walking,2014-06-03T11:12:48-05:00,2014-06-03T11:22:57-05:00,609
6/3/14,place,Home,2014-06-03T11:22:57-05:00,2014-06-03T12:35:31-05:00,4354
6/3/14,move,walking,2014-06-03T12:35:31-05:00,2014-06-03T12:48:59-05:00,808
6/3/14,place,Proximate,2014-06-03T12:48:58-05:00,2014-06-03T14:42:02-05:00,6784
6/3/14,move,walking,2014-06-03T14:42:02-05:00,2014-06-03T14:55:08-05:00,786
6/3/14,place,Home,2014-06-03T14:55:08-05:00,2014-06-03T15:14:33-05:00,1165
6/3/14,move,walking,2014-06-03T15:14:33-05:00,2014-06-03T15:24:46-05:00,613
6/3/14,place,Proximate,2014-06-03T15:24:46-05:00,2014-06-03T18:41:32-05:00,11806
6/3/14,move,walking,2014-06-03T18:41:32-05:00,2014-06-03T18:53:53-05:00,741
6/3/14,place,Home,2014-06-03T18:53:54-05:00,2014-06-04T00:00:00-05:00,18366
6/4/14,place,Home,2014-06-04T00:00:00-05:00,2014-06-04T08:22:58-05:00,30178
6/4/14,move,walking,2014-06-04T08:22:58-05:00,2014-06-04T08:26:30-05:00,212
6/4/14,place,Broadway Marketplace,2014-06-04T08:26:30-05:00,2014-06-04T08:35:34-05:00,544
6/4/14,move,transport,2014-06-04T08:35:34-05:00,2014-06-04T08:58:26-05:00,1372
6/4/14,place,FSG Social Impact Advisors,2014-06-04T08:58:26-05:00,2014-06-04T10:13:00-05:00,4474
6/4/14,move,walking,2014-06-04T10:13:00-05:00,2014-06-04T11:02:09-05:00,2949
6/4/14,place,Cambridge Innovation Center,2014-06-04T11:02:08-05:00,2014-06-04T12:23:14-05:00,4866
6/4/14,move,transport,2014-06-04T12:23:14-05:00,2014-06-04T12:40:36-05:00,1042
6/4/14,move,walking,2014-06-04T12:40:36-05:00,2014-06-04T12:42:40-05:00,124
6/4/14,place,Border Cafe,2014-06-04T12:42:41-05:00,2014-06-04T13:22:00-05:00,2359
6/4/14,move,walking,2014-06-04T13:22:01-05:00,2014-06-04T13:29:30-05:00,449
6/4/14,place,Maxwell Dworkin,2014-06-04T13:29:31-05:00,2014-06-04T14:14:43-05:00,2712
6/4/14,move,walking,2014-06-04T14:14:43-05:00,2014-06-04T14:19:50-05:00,307
6/4/14,place,Proximate,2014-06-04T14:19:50-05:00,2014-06-04T19:27:24-05:00,18454
6/4/14,move,walking,2014-06-04T19:27:24-05:00,2014-06-04T19:38:32-05:00,668
6/4/14,place,Home,2014-06-04T19:38:32-05:00,2014-06-05T00:00:00-05:00,15688
6/5/14,place,Home,2014-06-05T00:00:00-05:00,2014-06-05T09:30:43-05:00,34243
6/5/14,place,Home,2014-06-05T10:20:16-05:00,2014-06-05T11:09:53-05:00,2977
6/5/14,move,walking,2014-06-05T11:09:53-05:00,2014-06-05T11:41:45-05:00,1912
6/5/14,place,Home,2014-06-05T11:41:45-05:00,2014-06-05T12:03:48-05:00,1323
6/5/14,place,Home,2014-06-05T12:56:55-05:00,2014-06-05T19:40:22-05:00,24207
6/5/14,move,walking,2014-06-05T19:40:22-05:00,2014-06-05T19:55:48-05:00,926
